Received data from command line argument, length: 921
<<<<<<<<<<<<<<<<  ID: a27737d6ccc5  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -11  xmax: 5  ymin: -7  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 1.200
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 5.072, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 5.072, -2.636
INFO [ParseReceivedData][1875] oblslot[6]: 1.153, -2.636
INFO [ParseReceivedData][1875] oblslot[6]: 1.153, -3.136
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.238 3.142
INFO [ParseReceivedData][1993] end: -1.347 -4.166 2.009
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.631ms
INFO [HybridAStarPlan][2231] 1_result: 1   (46)
INFO [HybridAStarPlan][2298] path send success 48
INFO [HybridAStarPlan][2315] traj: [0]	 x:-0.803	 y:-1.238	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:-0.503	 y:-1.238	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:-0.203	 y:-1.238	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [3]	 x:0.097	 y:-1.238	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [4]	 x:0.397	 y:-1.235	 phi:-177.817
INFO [HybridAStarPlan][2315] traj: [5]	 x:0.097	 y:-1.236	 phi:178.464
INFO [HybridAStarPlan][2315] traj: [6]	 x:-0.202	 y:-1.219	 phi:174.745
INFO [HybridAStarPlan][2315] traj: [7]	 x:-0.500	 y:-1.181	 phi:171.026
INFO [HybridAStarPlan][2315] traj: [8]	 x:-0.795	 y:-1.125	 phi:167.306
INFO [HybridAStarPlan][2315] traj: [9]	 x:-1.085	 y:-1.050	 phi:163.587
INFO [HybridAStarPlan][2315] traj: [10]	 x:-1.370	 y:-0.956	 phi:159.868
INFO [HybridAStarPlan][2315] traj: [11]	 x:-1.648	 y:-0.843	 phi:156.149
INFO [HybridAStarPlan][2315] traj: [12]	 x:-1.918	 y:-0.713	 phi:152.430
INFO [HybridAStarPlan][2315] traj: [13]	 x:-2.179	 y:-0.566	 phi:148.710
INFO [HybridAStarPlan][2315] traj: [14]	 x:-2.431	 y:-0.402	 phi:144.991
INFO [HybridAStarPlan][2315] traj: [15]	 x:-2.670	 y:-0.222	 phi:141.272
