Received data from command line argument, length: 874
<<<<<<<<<<<<<<<<  ID: 3d0c172e8f96  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -11  xmax: 5  ymin: -7  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 2.000
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 1.000
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 1.000
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.767
INFO [ParseReceivedData][1875] oblslot[6]: 1.500, -2.767
INFO [ParseReceivedData][1875] oblslot[6]: 1.500, -3.267
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.283 3.142
INFO [ParseReceivedData][1993] end: -0.805 -4.685 2.111
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.629ms
INFO [HybridAStarPlan][2231] 1_result: 1   (41)
INFO [HybridAStarPlan][2298] path send success 43
INFO [HybridAStarPlan][2315] traj: [0]	 x:-0.803	 y:-1.283	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:-0.503	 y:-1.283	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:-0.203	 y:-1.283	 phi:-179.671
INFO [HybridAStarPlan][2315] traj: [3]	 x:-0.503	 y:-1.275	 phi:176.610
INFO [HybridAStarPlan][2315] traj: [4]	 x:-0.802	 y:-1.247	 phi:172.891
INFO [HybridAStarPlan][2315] traj: [5]	 x:-1.098	 y:-1.201	 phi:169.172
INFO [HybridAStarPlan][2315] traj: [6]	 x:-1.390	 y:-1.135	 phi:165.452
INFO [HybridAStarPlan][2315] traj: [7]	 x:-1.678	 y:-1.050	 phi:161.733
INFO [HybridAStarPlan][2315] traj: [8]	 x:-1.960	 y:-0.947	 phi:158.014
INFO [HybridAStarPlan][2315] traj: [9]	 x:-2.234	 y:-0.826	 phi:154.295
INFO [HybridAStarPlan][2315] traj: [10]	 x:-2.500	 y:-0.687	 phi:150.576
INFO [HybridAStarPlan][2315] traj: [11]	 x:-2.756	 y:-0.531	 phi:146.856
INFO [HybridAStarPlan][2315] traj: [12]	 x:-3.002	 y:-0.359	 phi:143.137
INFO [HybridAStarPlan][2315] traj: [13]	 x:-3.236	 y:-0.171	 phi:139.418
INFO [HybridAStarPlan][2315] traj: [14]	 x:-3.457	 y:0.031	 phi:135.699
INFO [HybridAStarPlan][2315] traj: [15]	 x:-3.665	 y:0.247	 phi:131.980
INFO [HybridAStarPlan][2315] traj: [16]	 x:-3.858	 y:0.477	 phi:128.260
INFO [HybridAStarPlan][2315] traj: [17]	 x:-4.036	 y:0.718	 phi:124.541
INFO [HybridAStarPlan][2315] traj: [18]	 x:-4.198	 y:0.971	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [19]	 x:-4.044	 y:0.713	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [20]	 x:-3.890	 y:0.456	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [21]	 x:-3.735	 y:0.199	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [22]	 x:-3.581	 y:-0.058	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.427	 y:-0.316	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.272	 y:-0.573	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.118	 y:-0.830	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [26]	 x:-2.964	 y:-1.087	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [27]	 x:-2.809	 y:-1.345	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [28]	 x:-2.655	 y:-1.602	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [29]	 x:-2.501	 y:-1.859	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [30]	 x:-2.346	 y:-2.116	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [31]	 x:-2.192	 y:-2.374	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [32]	 x:-2.038	 y:-2.631	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [33]	 x:-1.883	 y:-2.888	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [34]	 x:-1.729	 y:-3.145	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [35]	 x:-1.575	 y:-3.403	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [36]	 x:-1.420	 y:-3.660	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [37]	 x:-1.266	 y:-3.917	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [38]	 x:-1.112	 y:-4.174	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [39]	 x:-0.957	 y:-4.432	 phi:120.963
INFO [HybridAStarPlan][2315] traj: [40]	 x:-0.805	 y:-4.685	 phi:120.963

