Received data from command line argument, length: 899
<<<<<<<<<<<<<<<<  ID: f72a76038961  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 3.300
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -4.494
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.494
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.994
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -0.996 3.142
INFO [ParseReceivedData][1993] end: -2.252 -2.921 1.607
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.326ms
INFO [HybridAStarPlan][2231] 1_result: 1   (52)
INFO [HybridAStarPlan][2298] path send success 54
INFO [HybridAStarPlan][2315] traj: [0]	 x:1.197	 y:-0.996	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:1.497	 y:-0.996	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:1.797	 y:-0.996	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.097	 y:-0.996	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [4]	 x:2.397	 y:-0.989	 phi:-176.755
INFO [HybridAStarPlan][2315] traj: [5]	 x:2.097	 y:-0.996	 phi:179.526
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.797	 y:-0.984	 phi:175.807
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.499	 y:-0.952	 phi:172.088
INFO [HybridAStarPlan][2315] traj: [8]	 x:1.203	 y:-0.901	 phi:168.368
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.912	 y:-0.831	 phi:164.649
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.625	 y:-0.742	 phi:160.930
INFO [HybridAStarPlan][2315] traj: [11]	 x:0.345	 y:-0.635	 phi:157.211
INFO [HybridAStarPlan][2315] traj: [12]	 x:0.072	 y:-0.510	 phi:153.492
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.191	 y:-0.368	 phi:149.772
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.446	 y:-0.208	 phi:146.053
INFO [HybridAStarPlan][2315] traj: [15]	 x:-0.689	 y:-0.033	 phi:142.334
INFO [HybridAStarPlan][2315] traj: [16]	 x:-0.920	 y:0.158	 phi:138.615
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.139	 y:0.364	 phi:134.895
INFO [HybridAStarPlan][2315] traj: [18]	 x:-1.343	 y:0.583	 phi:131.176
INFO [HybridAStarPlan][2315] traj: [19]	 x:-1.533	 y:0.815	 phi:127.457
INFO [HybridAStarPlan][2315] traj: [20]	 x:-1.708	 y:1.059	 phi:123.738
INFO [HybridAStarPlan][2315] traj: [21]	 x:-1.866	 y:1.314	 phi:120.019
INFO [HybridAStarPlan][2315] traj: [22]	 x:-2.008	 y:1.578	 phi:116.299
INFO [HybridAStarPlan][2315] traj: [23]	 x:-2.132	 y:1.851	 phi:112.580
INFO [HybridAStarPlan][2315] traj: [24]	 x:-2.238	 y:2.132	 phi:108.861
INFO [HybridAStarPlan][2315] traj: [25]	 x:-2.326	 y:2.418	 phi:105.142
INFO [HybridAStarPlan][2315] traj: [26]	 x:-2.395	 y:2.710	 phi:101.423
INFO [HybridAStarPlan][2315] traj: [27]	 x:-2.445	 y:3.006	 phi:97.703
INFO [HybridAStarPlan][2315] traj: [28]	 x:-2.475	 y:3.304	 phi:93.984
INFO [HybridAStarPlan][2315] traj: [29]	 x:-2.489	 y:3.604	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [30]	 x:-2.478	 y:3.304	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [31]	 x:-2.467	 y:3.005	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [32]	 x:-2.456	 y:2.705	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [33]	 x:-2.445	 y:2.405	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [34]	 x:-2.434	 y:2.105	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [35]	 x:-2.423	 y:1.805	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [36]	 x:-2.413	 y:1.506	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [37]	 x:-2.402	 y:1.206	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [38]	 x:-2.391	 y:0.906	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [39]	 x:-2.380	 y:0.606	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [40]	 x:-2.369	 y:0.306	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [41]	 x:-2.358	 y:0.007	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [42]	 x:-2.347	 y:-0.293	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [43]	 x:-2.337	 y:-0.593	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [44]	 x:-2.326	 y:-0.893	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [45]	 x:-2.315	 y:-1.193	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [46]	 x:-2.304	 y:-1.492	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [47]	 x:-2.293	 y:-1.792	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [48]	 x:-2.282	 y:-2.092	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [49]	 x:-2.271	 y:-2.392	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [50]	 x:-2.261	 y:-2.692	 phi:92.074
INFO [HybridAStarPlan][2315] traj: [51]	 x:-2.252	 y:-2.921	 phi:92.074

