Received data from command line argument, length: 959
<<<<<<<<<<<<<<<<  ID: b93636f6f0db  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 3
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.631, 1.731
INFO [ParseReceivedData][1875] oblslot[6]: 0.631, 0.731
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.731
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.616
INFO [ParseReceivedData][1875] oblslot[6]: 0.590, -2.616
INFO [ParseReceivedData][1875] oblslot[6]: 0.590, -3.116
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.697 -1.167 3.139
INFO [ParseReceivedData][1993] end: -0.480 -0.881 3.138
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.481ms
INFO [HybridAStarPlan][2231] 1_result: 1   (18)
INFO [HybridAStarPlan][2298] path send success 19
INFO [HybridAStarPlan][2315] traj: [0]	 x:2.697	 y:-1.164	 phi:179.834
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.997	 y:-1.167	 phi:178.800
INFO [HybridAStarPlan][2315] traj: [2]	 x:3.297	 y:-1.176	 phi:177.766
INFO [HybridAStarPlan][2315] traj: [3]	 x:3.597	 y:-1.186	 phi:178.620
INFO [HybridAStarPlan][2315] traj: [4]	 x:3.297	 y:-1.176	 phi:177.586
INFO [HybridAStarPlan][2315] traj: [5]	 x:2.997	 y:-1.161	 phi:176.513
INFO [HybridAStarPlan][2315] traj: [6]	 x:2.698	 y:-1.140	 phi:175.441
INFO [HybridAStarPlan][2315] traj: [7]	 x:2.399	 y:-1.113	 phi:174.368
INFO [HybridAStarPlan][2315] traj: [8]	 x:2.101	 y:-1.081	 phi:173.295
INFO [HybridAStarPlan][2315] traj: [9]	 x:1.803	 y:-1.046	 phi:173.223
INFO [HybridAStarPlan][2315] traj: [10]	 x:1.505	 y:-1.010	 phi:173.223
INFO [HybridAStarPlan][2315] traj: [11]	 x:1.207	 y:-0.976	 phi:173.759
INFO [HybridAStarPlan][2315] traj: [12]	 x:0.909	 y:-0.946	 phi:174.832
INFO [HybridAStarPlan][2315] traj: [13]	 x:0.609	 y:-0.922	 phi:175.905
INFO [HybridAStarPlan][2315] traj: [14]	 x:0.310	 y:-0.903	 phi:176.978
INFO [HybridAStarPlan][2315] traj: [15]	 x:0.010	 y:-0.890	 phi:178.051
INFO [HybridAStarPlan][2315] traj: [16]	 x:-0.290	 y:-0.882	 phi:179.124
INFO [HybridAStarPlan][2315] traj: [17]	 x:-0.480	 y:-0.881	 phi:179.806

