Received data from command line argument, length: 248
<<<<<<<<<<<<<<<<  ID: 98a7c3e001e1  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 1.000
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 0.000
INFO [ParseReceivedData][1875] oblslot[6]: 5.551, 0.000
INFO [ParseReceivedData][1875] oblslot[6]: 5.551, -2.566
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -2.566
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -3.066
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.282 3.142
INFO [ParseReceivedData][1993] end: -2.151 -2.204 1.595
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.617ms
INFO [HybridAStarPlan][2231] 1_result: 1   (26)
INFO [HybridAStarPlan][2298] path send success 28
INFO [HybridAStarPlan][2315] traj: [0]	 x:0.197	 y:-1.282	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:0.497	 y:-1.288	 phi:179.431
INFO [HybridAStarPlan][2315] traj: [2]	 x:0.197	 y:-1.276	 phi:175.712
INFO [HybridAStarPlan][2315] traj: [3]	 x:-0.101	 y:-1.243	 phi:171.993
INFO [HybridAStarPlan][2315] traj: [4]	 x:-0.396	 y:-1.192	 phi:168.273
INFO [HybridAStarPlan][2315] traj: [5]	 x:-0.688	 y:-1.122	 phi:164.554
INFO [HybridAStarPlan][2315] traj: [6]	 x:-0.974	 y:-1.032	 phi:160.835
INFO [HybridAStarPlan][2315] traj: [7]	 x:-1.254	 y:-0.925	 phi:157.116
INFO [HybridAStarPlan][2315] traj: [8]	 x:-1.527	 y:-0.799	 phi:153.397
INFO [HybridAStarPlan][2315] traj: [9]	 x:-1.790	 y:-0.656	 phi:149.677
INFO [HybridAStarPlan][2315] traj: [10]	 x:-2.044	 y:-0.496	 phi:145.958
INFO [HybridAStarPlan][2315] traj: [11]	 x:-2.287	 y:-0.321	 phi:142.239
INFO [HybridAStarPlan][2315] traj: [12]	 x:-2.518	 y:-0.129	 phi:138.520
INFO [HybridAStarPlan][2315] traj: [13]	 x:-2.737	 y:0.077	 phi:134.801
INFO [HybridAStarPlan][2315] traj: [14]	 x:-2.941	 y:0.296	 phi:131.081
INFO [HybridAStarPlan][2315] traj: [15]	 x:-3.131	 y:0.528	 phi:128.018
INFO [HybridAStarPlan][2315] traj: [16]	 x:-2.954	 y:0.286	 phi:124.299
INFO [HybridAStarPlan][2315] traj: [17]	 x:-2.793	 y:0.033	 phi:120.580
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.649	 y:-0.230	 phi:116.861
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.522	 y:-0.502	 phi:113.141
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.413	 y:-0.781	 phi:109.422
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.322	 y:-1.067	 phi:105.703
INFO [HybridAStarPlan][2315] traj: [22]	 x:-2.251	 y:-1.358	 phi:101.984
INFO [HybridAStarPlan][2315] traj: [23]	 x:-2.198	 y:-1.654	 phi:98.265
INFO [HybridAStarPlan][2315] traj: [24]	 x:-2.165	 y:-1.952	 phi:94.545
INFO [HybridAStarPlan][2315] traj: [25]	 x:-2.151	 y:-2.204	 phi:91.410

