Received data from command line argument, length: 706
<<<<<<<<<<<<<<<<  ID: c62474d4e6af  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 2.000
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 1.000
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 1.000
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -3.342
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -3.342
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -3.842
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.170 3.142
INFO [ParseReceivedData][1993] end: -2.874 -0.520 1.084
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.795ms
INFO [HybridAStarPlan][2231] 1_result: 1   (36)
INFO [HybridAStarPlan][2298] path send success 38
INFO [HybridAStarPlan][2315] traj: [0]	 x:1.197	 y:-1.170	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:1.497	 y:-1.180	 phi:176.281
INFO [HybridAStarPlan][2315] traj: [2]	 x:1.796	 y:-1.205	 phi:176.060
INFO [HybridAStarPlan][2315] traj: [3]	 x:1.497	 y:-1.174	 phi:172.341
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.202	 y:-1.125	 phi:168.622
INFO [HybridAStarPlan][2315] traj: [5]	 x:0.910	 y:-1.056	 phi:164.903
INFO [HybridAStarPlan][2315] traj: [6]	 x:0.623	 y:-0.969	 phi:161.183
INFO [HybridAStarPlan][2315] traj: [7]	 x:0.342	 y:-0.863	 phi:157.464
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.069	 y:-0.739	 phi:153.745
INFO [HybridAStarPlan][2315] traj: [9]	 x:-0.196	 y:-0.597	 phi:150.026
INFO [HybridAStarPlan][2315] traj: [10]	 x:-0.451	 y:-0.439	 phi:146.307
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.695	 y:-0.265	 phi:142.587
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.927	 y:-0.075	 phi:138.868
INFO [HybridAStarPlan][2315] traj: [13]	 x:-1.146	 y:0.130	 phi:135.149
INFO [HybridAStarPlan][2315] traj: [14]	 x:-1.352	 y:0.348	 phi:131.430
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.543	 y:0.579	 phi:127.711
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.719	 y:0.822	 phi:123.991
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.878	 y:1.076	 phi:120.272
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.021	 y:1.340	 phi:116.553
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.146	 y:1.613	 phi:112.834
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.254	 y:1.893	 phi:109.115
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.342	 y:2.179	 phi:105.395
INFO [HybridAStarPlan][2315] traj: [22]	 x:-2.413	 y:2.471	 phi:101.676
INFO [HybridAStarPlan][2315] traj: [23]	 x:-2.477	 y:2.764	 phi:104.064
INFO [HybridAStarPlan][2315] traj: [24]	 x:-2.413	 y:2.471	 phi:100.345
INFO [HybridAStarPlan][2315] traj: [25]	 x:-2.369	 y:2.174	 phi:96.625
INFO [HybridAStarPlan][2315] traj: [26]	 x:-2.344	 y:1.875	 phi:92.906
INFO [HybridAStarPlan][2315] traj: [27]	 x:-2.339	 y:1.575	 phi:89.187
INFO [HybridAStarPlan][2315] traj: [28]	 x:-2.353	 y:1.276	 phi:85.468
INFO [HybridAStarPlan][2315] traj: [29]	 x:-2.386	 y:0.977	 phi:81.749
INFO [HybridAStarPlan][2315] traj: [30]	 x:-2.439	 y:0.682	 phi:78.029
INFO [HybridAStarPlan][2315] traj: [31]	 x:-2.510	 y:0.391	 phi:74.310
INFO [HybridAStarPlan][2315] traj: [32]	 x:-2.601	 y:0.105	 phi:70.591
INFO [HybridAStarPlan][2315] traj: [33]	 x:-2.710	 y:-0.175	 phi:66.872
INFO [HybridAStarPlan][2315] traj: [34]	 x:-2.836	 y:-0.446	 phi:63.153
INFO [HybridAStarPlan][2315] traj: [35]	 x:-2.874	 y:-0.520	 phi:62.126

