Received data from command line argument, length: 816
<<<<<<<<<<<<<<<<  ID: 6dd1dd0db604  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -11  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 1.468
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 0.468
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.147
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.710
INFO [ParseReceivedData][1875] oblslot[6]: 1.500, -2.710
INFO [ParseReceivedData][1875] oblslot[6]: 1.500, -3.210
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 20
INFO [ParseReceivedData][1992] start: 3.197 -1.254 3.142
INFO [ParseReceivedData][1993] end: -2.037 -2.846 2.077
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.649ms
INFO [HybridAStarPlan][2231] 1_result: 1   (38)
INFO [HybridAStarPlan][2298] path send success 40
INFO [HybridAStarPlan][2315] traj: [0]	 x:-0.803	 y:-1.254	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:-0.503	 y:-1.254	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:-0.203	 y:-1.254	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [3]	 x:0.097	 y:-1.245	 phi:-176.356
INFO [HybridAStarPlan][2315] traj: [4]	 x:-0.203	 y:-1.254	 phi:179.925
INFO [HybridAStarPlan][2315] traj: [5]	 x:-0.503	 y:-1.244	 phi:176.205
INFO [HybridAStarPlan][2315] traj: [6]	 x:-0.801	 y:-1.214	 phi:172.486
INFO [HybridAStarPlan][2315] traj: [7]	 x:-1.097	 y:-1.165	 phi:168.767
INFO [HybridAStarPlan][2315] traj: [8]	 x:-1.389	 y:-1.098	 phi:165.048
INFO [HybridAStarPlan][2315] traj: [9]	 x:-1.676	 y:-1.011	 phi:161.329
INFO [HybridAStarPlan][2315] traj: [10]	 x:-1.957	 y:-0.906	 phi:157.609
INFO [HybridAStarPlan][2315] traj: [11]	 x:-2.231	 y:-0.782	 phi:153.890
INFO [HybridAStarPlan][2315] traj: [12]	 x:-2.496	 y:-0.642	 phi:150.171
INFO [HybridAStarPlan][2315] traj: [13]	 x:-2.751	 y:-0.484	 phi:146.452
INFO [HybridAStarPlan][2315] traj: [14]	 x:-2.995	 y:-0.310	 phi:142.733
INFO [HybridAStarPlan][2315] traj: [15]	 x:-3.228	 y:-0.121	 phi:139.013
INFO [HybridAStarPlan][2315] traj: [16]	 x:-3.448	 y:0.083	 phi:135.294
INFO [HybridAStarPlan][2315] traj: [17]	 x:-3.654	 y:0.301	 phi:131.575
INFO [HybridAStarPlan][2315] traj: [18]	 x:-3.846	 y:0.531	 phi:127.856
INFO [HybridAStarPlan][2315] traj: [19]	 x:-4.022	 y:0.774	 phi:124.137
INFO [HybridAStarPlan][2315] traj: [20]	 x:-4.182	 y:1.028	 phi:120.417
INFO [HybridAStarPlan][2315] traj: [21]	 x:-4.329	 y:1.289	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [22]	 x:-4.184	 y:1.027	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [23]	 x:-4.038	 y:0.765	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.893	 y:0.502	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.747	 y:0.240	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [26]	 x:-3.602	 y:-0.023	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.456	 y:-0.285	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.311	 y:-0.547	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.166	 y:-0.810	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [30]	 x:-3.020	 y:-1.072	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [31]	 x:-2.875	 y:-1.335	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [32]	 x:-2.729	 y:-1.597	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [33]	 x:-2.584	 y:-1.859	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [34]	 x:-2.438	 y:-2.122	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [35]	 x:-2.293	 y:-2.384	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [36]	 x:-2.148	 y:-2.646	 phi:118.998
INFO [HybridAStarPlan][2315] traj: [37]	 x:-2.037	 y:-2.846	 phi:118.998

