Received data from command line argument, length: 612
<<<<<<<<<<<<<<<<  ID: f3e5fbb710a9  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 1
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 2  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -0.550, 0.722
INFO [ParseReceivedData][1875] oblslot[6]: -0.550, -0.278
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -0.278
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -3.462
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -3.462
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -3.962
INFO [ParseReceivedData][1889] oblradar[2]: -8.427, 0.818
INFO [ParseReceivedData][1889] oblradar[2]: -8.427, 0.818
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 1
INFO [ParseReceivedData][1992] start: 3.197 -1.683 3.142
INFO [ParseReceivedData][1993] end: -4.237 -1.440 2.563
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [OneCircleToEndPosLineCalTraj][1534] CE cal time: 0.012ms
INFO [HybridAStarPlan][2225] 0_result: 0   (0)
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.332ms
INFO [HybridAStarPlan][2231] 1_result: 1   (23)
INFO [HybridAStarPlan][2298] path send success 24
INFO [HybridAStarPlan][2315] traj: [0]	 x:0.197	 y:-1.683	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:0.497	 y:-1.673	 phi:-176.281
INFO [HybridAStarPlan][2315] traj: [2]	 x:0.795	 y:-1.644	 phi:-172.561
INFO [HybridAStarPlan][2315] traj: [3]	 x:1.093	 y:-1.603	 phi:-173.603
INFO [HybridAStarPlan][2315] traj: [4]	 x:0.796	 y:-1.646	 phi:-169.884
INFO [HybridAStarPlan][2315] traj: [5]	 x:0.502	 y:-1.708	 phi:-167.057
INFO [HybridAStarPlan][2315] traj: [6]	 x:0.210	 y:-1.776	 phi:-167.057
INFO [HybridAStarPlan][2315] traj: [7]	 x:-0.083	 y:-1.843	 phi:-167.057
INFO [HybridAStarPlan][2315] traj: [8]	 x:-0.375	 y:-1.910	 phi:-167.057
INFO [HybridAStarPlan][2315] traj: [9]	 x:-0.667	 y:-1.977	 phi:-167.057
INFO [HybridAStarPlan][2315] traj: [10]	 x:-0.960	 y:-2.044	 phi:-167.765
INFO [HybridAStarPlan][2315] traj: [11]	 x:-1.255	 y:-2.097	 phi:-171.742
INFO [HybridAStarPlan][2315] traj: [12]	 x:-1.553	 y:-2.130	 phi:-175.720
INFO [HybridAStarPlan][2315] traj: [13]	 x:-1.853	 y:-2.142	 phi:-179.697
INFO [HybridAStarPlan][2315] traj: [14]	 x:-2.153	 y:-2.133	 phi:176.326
INFO [HybridAStarPlan][2315] traj: [15]	 x:-2.451	 y:-2.104	 phi:172.348
INFO [HybridAStarPlan][2315] traj: [16]	 x:-2.747	 y:-2.054	 phi:168.371
INFO [HybridAStarPlan][2315] traj: [17]	 x:-3.038	 y:-1.983	 phi:164.394
INFO [HybridAStarPlan][2315] traj: [18]	 x:-3.324	 y:-1.892	 phi:160.416
INFO [HybridAStarPlan][2315] traj: [19]	 x:-3.603	 y:-1.782	 phi:156.439
INFO [HybridAStarPlan][2315] traj: [20]	 x:-3.874	 y:-1.653	 phi:152.461
INFO [HybridAStarPlan][2315] traj: [21]	 x:-4.135	 y:-1.505	 phi:148.484
INFO [HybridAStarPlan][2315] traj: [22]	 x:-4.237	 y:-1.440	 phi:146.872

