Received data from command line argument, length: 881
<<<<<<<<<<<<<<<<  ID: 33a2bfb0c305  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 1
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 2  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 1.154
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 0.154
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.154
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -3.515
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -3.515
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.015
INFO [ParseReceivedData][1889] oblradar[2]: -2.969, 3.459
INFO [ParseReceivedData][1889] oblradar[2]: -2.969, 3.459
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 1
INFO [ParseReceivedData][1992] start: 3.197 -1.258 3.148
INFO [ParseReceivedData][1993] end: -2.340 -0.976 1.972
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [OneCircleToEndPosLineCalTraj][1534] CE cal time: 0.018ms
INFO [HybridAStarPlan][2225] 0_result: 0   (0)
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.901ms
INFO [HybridAStarPlan][2231] 1_result: 0   (0)
INFO [GenerateDpMap][194] map explored node: 3135
INFO [Plan][681] map time: 73ms
INFO [Plan][746] explored_node_num:109
INFO [Plan][747] heuristic time is 1.848ms.
INFO [Plan][748] reed shepp time is 2.720ms.
INFO [Plan][749] total time: 83ms
INFO [HybridAStarPlan][2243] 2_result: 1   (56)
INFO [HybridAStarPlan][2298] path send success 58
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.258	 phi:180.396
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.261	 phi:-173.754
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.599	 y:-1.293	 phi:-177.474
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.299	 y:-1.306	 phi:178.807
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.999	 y:-1.300	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.700	 y:-1.275	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.401	 y:-1.249	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.102	 y:-1.223	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.803	 y:-1.197	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.505	 y:-1.172	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.206	 y:-1.146	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.093	 y:-1.120	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.392	 y:-1.095	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.691	 y:-1.069	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.990	 y:-1.043	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.289	 y:-1.018	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.588	 y:-0.992	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.887	 y:-0.966	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.186	 y:-0.941	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.484	 y:-0.915	 phi:175.088
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.783	 y:-0.889	 phi:175.088
