Received data from command line argument, length: 711
<<<<<<<<<<<<<<<<  ID: ad026cba81e4  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -6  xmax: 3  ymin: -8  ymax: 8
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -0.100, 2.816
INFO [ParseReceivedData][1875] oblslot[6]: -0.100, 0.816
INFO [ParseReceivedData][1875] oblslot[6]: 1.965, 0.816
INFO [ParseReceivedData][1875] oblslot[6]: 1.965, -6.521
INFO [ParseReceivedData][1875] oblslot[6]: -0.296, -6.521
INFO [ParseReceivedData][1875] oblslot[6]: -0.296, -8.521
INFO [ParseReceivedData][1990] slot_type: 0
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 0.505 -4.953 1.571
INFO [ParseReceivedData][1993] end: -1.821 -3.519 1.582
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.013ms
INFO [HybridAStarPlan][2231] 1_result: 0   (0)
INFO [GenerateDpMap][194] map explored node: 2045
INFO [Plan][681] map time: 39ms
INFO [Plan][746] explored_node_num:34
INFO [Plan][747] heuristic time is 0.527ms.
INFO [Plan][748] reed shepp time is 0.775ms.
INFO [Plan][749] total time: 42ms
INFO [HybridAStarPlan][2243] 2_result: 1   (30)
INFO [HybridAStarPlan][2298] path send success 31
INFO [HybridAStarPlan][2315] traj: [0]	 x:0.505	 y:-4.953	 phi:90.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:0.505	 y:-4.653	 phi:95.850
INFO [HybridAStarPlan][2315] traj: [2]	 x:0.475	 y:-4.355	 phi:101.700
INFO [HybridAStarPlan][2315] traj: [3]	 x:0.414	 y:-4.061	 phi:107.550
INFO [HybridAStarPlan][2315] traj: [4]	 x:0.323	 y:-3.775	 phi:113.400
INFO [HybridAStarPlan][2315] traj: [5]	 x:0.195	 y:-3.504	 phi:117.377
INFO [HybridAStarPlan][2315] traj: [6]	 x:0.048	 y:-3.242	 phi:121.355
INFO [HybridAStarPlan][2315] traj: [7]	 x:-0.117	 y:-2.992	 phi:125.332
INFO [HybridAStarPlan][2315] traj: [8]	 x:-0.297	 y:-2.752	 phi:127.458
INFO [HybridAStarPlan][2315] traj: [9]	 x:-0.480	 y:-2.514	 phi:127.458
INFO [HybridAStarPlan][2315] traj: [10]	 x:-0.662	 y:-2.276	 phi:127.458
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.845	 y:-2.037	 phi:127.458
INFO [HybridAStarPlan][2315] traj: [12]	 x:-1.027	 y:-1.799	 phi:127.458
INFO [HybridAStarPlan][2315] traj: [13]	 x:-1.209	 y:-1.561	 phi:127.458
INFO [HybridAStarPlan][2315] traj: [14]	 x:-1.388	 y:-1.320	 phi:124.756
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.550	 y:-1.068	 phi:120.779
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.695	 y:-0.805	 phi:116.802
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.821	 y:-0.533	 phi:112.824
INFO [HybridAStarPlan][2315] traj: [18]	 x:-1.921	 y:-0.271	 phi:109.110
INFO [HybridAStarPlan][2315] traj: [19]	 x:-1.832	 y:-0.558	 phi:105.391
INFO [HybridAStarPlan][2315] traj: [20]	 x:-1.762	 y:-0.850	 phi:101.413
INFO [HybridAStarPlan][2315] traj: [21]	 x:-1.713	 y:-1.145	 phi:97.436
INFO [HybridAStarPlan][2315] traj: [22]	 x:-1.685	 y:-1.444	 phi:93.459
INFO [HybridAStarPlan][2315] traj: [23]	 x:-1.677	 y:-1.744	 phi:89.481
INFO [HybridAStarPlan][2315] traj: [24]	 x:-1.690	 y:-2.043	 phi:85.504
INFO [HybridAStarPlan][2315] traj: [25]	 x:-1.721	 y:-2.342	 phi:83.607
INFO [HybridAStarPlan][2315] traj: [26]	 x:-1.755	 y:-2.640	 phi:83.607
INFO [HybridAStarPlan][2315] traj: [27]	 x:-1.788	 y:-2.938	 phi:83.607
INFO [HybridAStarPlan][2315] traj: [28]	 x:-1.815	 y:-3.237	 phi:86.892
INFO [HybridAStarPlan][2315] traj: [29]	 x:-1.821	 y:-3.519	 phi:90.631

