Received data from command line argument, length: 977
<<<<<<<<<<<<<<<<  ID: 3add37cfc738  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -11  xmax: 5  ymin: -8  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 1.200
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.720
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -2.720
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -3.220
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.259 3.142
INFO [ParseReceivedData][1993] end: -1.445 -5.132 2.064
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.765ms
INFO [HybridAStarPlan][2231] 1_result: 0   (0)
INFO [GenerateDpMap][194] map explored node: 4685
INFO [Plan][681] map time: 121ms
INFO [Plan][746] explored_node_num:108
INFO [Plan][747] heuristic time is 1.830ms.
INFO [Plan][748] reed shepp time is 2.495ms.
INFO [Plan][749] total time: 132ms
INFO [HybridAStarPlan][2243] 2_result: 1   (44)
INFO [HybridAStarPlan][2298] path send success 45
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.259	 phi:180.001
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.259	 phi:-174.150
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.599	 y:-1.290	 phi:-177.869
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.299	 y:-1.301	 phi:-178.542
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.999	 y:-1.308	 phi:177.739
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.699	 y:-1.297	 phi:174.020
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.401	 y:-1.265	 phi:173.347
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.102	 y:-1.241	 phi:177.325
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.802	 y:-1.237	 phi:-178.698
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.502	 y:-1.254	 phi:-175.958
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.203	 y:-1.275	 phi:-175.958
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.096	 y:-1.296	 phi:-175.958
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.395	 y:-1.317	 phi:-175.958
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.695	 y:-1.338	 phi:-175.958
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.994	 y:-1.359	 phi:-175.958
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.293	 y:-1.380	 phi:-175.958
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.592	 y:-1.402	 phi:-175.958
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.892	 y:-1.418	 phi:-178.707
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.192	 y:-1.414	 phi:177.316
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.491	 y:-1.390	 phi:173.338
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.787	 y:-1.345	 phi:169.361
INFO [HybridAStarPlan][2315] traj: [21]	 x:-3.080	 y:-1.279	 phi:165.384
INFO [HybridAStarPlan][2315] traj: [22]	 x:-3.367	 y:-1.193	 phi:161.406
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.648	 y:-1.088	 phi:157.429
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.921	 y:-0.963	 phi:153.451
INFO [HybridAStarPlan][2315] traj: [25]	 x:-4.128	 y:-0.852	 phi:150.337
INFO [HybridAStarPlan][2315] traj: [26]	 x:-3.873	 y:-1.009	 phi:146.618
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.628	 y:-1.183	 phi:142.640
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.396	 y:-1.373	 phi:138.663
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.178	 y:-1.579	 phi:134.686
INFO [HybridAStarPlan][2315] traj: [30]	 x:-2.974	 y:-1.799	 phi:130.708
INFO [HybridAStarPlan][2315] traj: [31]	 x:-2.787	 y:-2.033	 phi:126.731
INFO [HybridAStarPlan][2315] traj: [32]	 x:-2.616	 y:-2.280	 phi:122.753
INFO [HybridAStarPlan][2315] traj: [33]	 x:-2.462	 y:-2.538	 phi:118.776
INFO [HybridAStarPlan][2315] traj: [34]	 x:-2.327	 y:-2.805	 phi:114.799
INFO [HybridAStarPlan][2315] traj: [35]	 x:-2.211	 y:-3.082	 phi:110.821
INFO [HybridAStarPlan][2315] traj: [36]	 x:-2.112	 y:-3.365	 phi:108.906
INFO [HybridAStarPlan][2315] traj: [37]	 x:-2.014	 y:-3.649	 phi:108.906
INFO [HybridAStarPlan][2315] traj: [38]	 x:-1.917	 y:-3.932	 phi:108.906
INFO [HybridAStarPlan][2315] traj: [39]	 x:-1.820	 y:-4.216	 phi:108.906
INFO [HybridAStarPlan][2315] traj: [40]	 x:-1.723	 y:-4.500	 phi:109.107
