Received data from command line argument, length: 740
<<<<<<<<<<<<<<<<  ID: c6aaa255046a  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 1
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 2  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.367, 1.200
INFO [ParseReceivedData][1875] oblslot[6]: 0.367, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -4.497
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.497
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.997
INFO [ParseReceivedData][1889] oblradar[2]: -6.525, 3.837
INFO [ParseReceivedData][1889] oblradar[2]: -6.525, 3.837
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 1
INFO [ParseReceivedData][1992] start: 3.197 -1.063 3.146
INFO [ParseReceivedData][1993] end: -2.975 1.125 2.230
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [OneCircleToEndPosLineCalTraj][1534] CE cal time: 0.017ms
INFO [HybridAStarPlan][2225] 0_result: 0   (0)
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.354ms
INFO [HybridAStarPlan][2231] 1_result: 1   (21)
INFO [HybridAStarPlan][2298] path send success 22
INFO [HybridAStarPlan][2315] traj: [0]	 x:0.197	 y:-1.076	 phi:-179.759
INFO [HybridAStarPlan][2315] traj: [1]	 x:0.497	 y:-1.075	 phi:-179.759
INFO [HybridAStarPlan][2315] traj: [2]	 x:0.797	 y:-1.073	 phi:-179.759
INFO [HybridAStarPlan][2315] traj: [3]	 x:1.097	 y:-1.071	 phi:-178.723
INFO [HybridAStarPlan][2315] traj: [4]	 x:0.797	 y:-1.068	 phi:177.558
INFO [HybridAStarPlan][2315] traj: [5]	 x:0.498	 y:-1.046	 phi:173.839
INFO [HybridAStarPlan][2315] traj: [6]	 x:0.201	 y:-1.004	 phi:170.119
INFO [HybridAStarPlan][2315] traj: [7]	 x:-0.093	 y:-0.943	 phi:166.400
INFO [HybridAStarPlan][2315] traj: [8]	 x:-0.382	 y:-0.863	 phi:162.681
INFO [HybridAStarPlan][2315] traj: [9]	 x:-0.665	 y:-0.764	 phi:158.962
INFO [HybridAStarPlan][2315] traj: [10]	 x:-0.942	 y:-0.648	 phi:155.243
INFO [HybridAStarPlan][2315] traj: [11]	 x:-1.210	 y:-0.513	 phi:151.523
INFO [HybridAStarPlan][2315] traj: [12]	 x:-1.469	 y:-0.362	 phi:147.804
INFO [HybridAStarPlan][2315] traj: [13]	 x:-1.717	 y:-0.194	 phi:144.085
INFO [HybridAStarPlan][2315] traj: [14]	 x:-1.954	 y:-0.010	 phi:140.366
INFO [HybridAStarPlan][2315] traj: [15]	 x:-2.179	 y:0.189	 phi:136.647
INFO [HybridAStarPlan][2315] traj: [16]	 x:-2.390	 y:0.401	 phi:132.927
INFO [HybridAStarPlan][2315] traj: [17]	 x:-2.587	 y:0.628	 phi:129.208
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.772	 y:0.864	 phi:127.775
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.956	 y:1.101	 phi:127.775
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.975	 y:1.125	 phi:127.775

