Received data from command line argument, length: 658
<<<<<<<<<<<<<<<<  ID: 2457d65bdc54  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.000, 3.300
INFO [ParseReceivedData][1875] oblslot[6]: 0.000, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 5.151, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 5.150, -3.442
INFO [ParseReceivedData][1875] oblslot[6]: 1.500, -3.442
INFO [ParseReceivedData][1875] oblslot[6]: 1.500, -3.942
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.120 3.142
INFO [ParseReceivedData][1993] end: -2.876 -1.403 1.880
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.511ms
INFO [HybridAStarPlan][2231] 1_result: 1   (35)
INFO [HybridAStarPlan][2298] path send success 37
INFO [HybridAStarPlan][2315] traj: [0]	 x:0.197	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:0.497	 y:-1.119	 phi:-178.909
INFO [HybridAStarPlan][2315] traj: [2]	 x:0.197	 y:-1.115	 phi:177.372
INFO [HybridAStarPlan][2315] traj: [3]	 x:-0.102	 y:-1.092	 phi:173.653
INFO [HybridAStarPlan][2315] traj: [4]	 x:-0.399	 y:-1.049	 phi:169.934
INFO [HybridAStarPlan][2315] traj: [5]	 x:-0.692	 y:-0.987	 phi:166.214
INFO [HybridAStarPlan][2315] traj: [6]	 x:-0.981	 y:-0.906	 phi:162.495
INFO [HybridAStarPlan][2315] traj: [7]	 x:-1.264	 y:-0.807	 phi:158.776
INFO [HybridAStarPlan][2315] traj: [8]	 x:-1.540	 y:-0.689	 phi:155.057
INFO [HybridAStarPlan][2315] traj: [9]	 x:-1.808	 y:-0.554	 phi:151.338
INFO [HybridAStarPlan][2315] traj: [10]	 x:-2.066	 y:-0.401	 phi:147.618
INFO [HybridAStarPlan][2315] traj: [11]	 x:-2.314	 y:-0.233	 phi:143.899
INFO [HybridAStarPlan][2315] traj: [12]	 x:-2.551	 y:-0.048	 phi:140.180
INFO [HybridAStarPlan][2315] traj: [13]	 x:-2.775	 y:0.151	 phi:136.461
INFO [HybridAStarPlan][2315] traj: [14]	 x:-2.985	 y:0.365	 phi:132.742
INFO [HybridAStarPlan][2315] traj: [15]	 x:-3.182	 y:0.592	 phi:129.022
INFO [HybridAStarPlan][2315] traj: [16]	 x:-3.363	 y:0.831	 phi:125.303
INFO [HybridAStarPlan][2315] traj: [17]	 x:-3.528	 y:1.081	 phi:121.584
INFO [HybridAStarPlan][2315] traj: [18]	 x:-3.677	 y:1.342	 phi:117.865
INFO [HybridAStarPlan][2315] traj: [19]	 x:-3.808	 y:1.611	 phi:114.146
INFO [HybridAStarPlan][2315] traj: [20]	 x:-3.922	 y:1.889	 phi:110.426
INFO [HybridAStarPlan][2315] traj: [21]	 x:-4.018	 y:2.173	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [22]	 x:-3.927	 y:1.887	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.836	 y:1.601	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.744	 y:1.315	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.653	 y:1.030	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [26]	 x:-3.562	 y:0.744	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.470	 y:0.458	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.379	 y:0.172	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.288	 y:-0.113	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [30]	 x:-3.197	 y:-0.399	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [31]	 x:-3.105	 y:-0.685	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [32]	 x:-3.014	 y:-0.971	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [33]	 x:-2.923	 y:-1.257	 phi:107.716
INFO [HybridAStarPlan][2315] traj: [34]	 x:-2.876	 y:-1.403	 phi:107.716

