Received data from command line argument, length: 685
<<<<<<<<<<<<<<<<  ID: 8f17191645d0  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -6  xmax: 3  ymin: -8  ymax: 8
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -0.100, 4.800
INFO [ParseReceivedData][1875] oblslot[6]: -0.100, 2.800
INFO [ParseReceivedData][1875] oblslot[6]: 2.703, 2.800
INFO [ParseReceivedData][1875] oblslot[6]: 2.703, -6.667
INFO [ParseReceivedData][1875] oblslot[6]: 0.015, -6.667
INFO [ParseReceivedData][1875] oblslot[6]: 0.015, -8.667
INFO [ParseReceivedData][1990] slot_type: 0
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 1.250 -5.071 1.571
INFO [ParseReceivedData][1993] end: -2.009 -5.621 1.574
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.015ms
INFO [HybridAStarPlan][2231] 1_result: 0   (0)
INFO [GenerateDpMap][194] map explored node: 2045
INFO [Plan][681] map time: 46ms
INFO [Plan][746] explored_node_num:391
INFO [Plan][747] heuristic time is 7.037ms.
INFO [Plan][748] reed shepp time is 9.615ms.
INFO [Plan][749] total time: 86ms
INFO [HybridAStarPlan][2243] 2_result: 1   (46)
INFO [HybridAStarPlan][2298] path send success 49
INFO [HybridAStarPlan][2315] traj: [0]	 x:1.250	 y:-5.071	 phi:90.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:1.250	 y:-4.771	 phi:95.850
INFO [HybridAStarPlan][2315] traj: [2]	 x:1.219	 y:-4.473	 phi:101.700
INFO [HybridAStarPlan][2315] traj: [3]	 x:1.159	 y:-4.179	 phi:107.550
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.249	 y:-4.465	 phi:108.223
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.343	 y:-4.750	 phi:106.139
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.426	 y:-5.038	 phi:106.812
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.513	 y:-5.325	 phi:104.728
INFO [HybridAStarPlan][2315] traj: [8]	 x:1.427	 y:-5.038	 phi:108.705
INFO [HybridAStarPlan][2315] traj: [9]	 x:1.321	 y:-4.757	 phi:112.683
INFO [HybridAStarPlan][2315] traj: [10]	 x:1.196	 y:-4.485	 phi:116.660
INFO [HybridAStarPlan][2315] traj: [11]	 x:1.052	 y:-4.222	 phi:120.638
INFO [HybridAStarPlan][2315] traj: [12]	 x:0.893	 y:-3.967	 phi:122.445
INFO [HybridAStarPlan][2315] traj: [13]	 x:0.732	 y:-3.714	 phi:122.445
INFO [HybridAStarPlan][2315] traj: [14]	 x:0.571	 y:-3.461	 phi:122.445
INFO [HybridAStarPlan][2315] traj: [15]	 x:0.410	 y:-3.208	 phi:122.445
INFO [HybridAStarPlan][2315] traj: [16]	 x:0.249	 y:-2.955	 phi:122.445
INFO [HybridAStarPlan][2315] traj: [17]	 x:0.088	 y:-2.701	 phi:122.445
INFO [HybridAStarPlan][2315] traj: [18]	 x:-0.073	 y:-2.448	 phi:122.445
INFO [HybridAStarPlan][2315] traj: [19]	 x:-0.234	 y:-2.195	 phi:122.445
INFO [HybridAStarPlan][2315] traj: [20]	 x:-0.395	 y:-1.942	 phi:122.445
INFO [HybridAStarPlan][2315] traj: [21]	 x:-0.556	 y:-1.688	 phi:121.717
INFO [HybridAStarPlan][2315] traj: [22]	 x:-0.704	 y:-1.428	 phi:117.740
INFO [HybridAStarPlan][2315] traj: [23]	 x:-0.835	 y:-1.158	 phi:113.763
INFO [HybridAStarPlan][2315] traj: [24]	 x:-0.946	 y:-0.879	 phi:109.785
INFO [HybridAStarPlan][2315] traj: [25]	 x:-1.038	 y:-0.594	 phi:105.808
INFO [HybridAStarPlan][2315] traj: [26]	 x:-1.096	 y:-0.362	 phi:102.644
INFO [HybridAStarPlan][2315] traj: [27]	 x:-1.040	 y:-0.657	 phi:98.925
INFO [HybridAStarPlan][2315] traj: [28]	 x:-1.004	 y:-0.955	 phi:94.947
INFO [HybridAStarPlan][2315] traj: [29]	 x:-0.988	 y:-1.254	 phi:90.970
INFO [HybridAStarPlan][2315] traj: [30]	 x:-0.994	 y:-1.554	 phi:86.992
INFO [HybridAStarPlan][2315] traj: [31]	 x:-1.020	 y:-1.853	 phi:83.015
INFO [HybridAStarPlan][2315] traj: [32]	 x:-1.067	 y:-2.149	 phi:79.038
INFO [HybridAStarPlan][2315] traj: [33]	 x:-1.134	 y:-2.442	 phi:75.060
INFO [HybridAStarPlan][2315] traj: [34]	 x:-1.221	 y:-2.729	 phi:71.083
INFO [HybridAStarPlan][2315] traj: [35]	 x:-1.325	 y:-3.010	 phi:69.254
INFO [HybridAStarPlan][2315] traj: [36]	 x:-1.432	 y:-3.290	 phi:69.254
INFO [HybridAStarPlan][2315] traj: [37]	 x:-1.538	 y:-3.571	 phi:69.254
INFO [HybridAStarPlan][2315] traj: [38]	 x:-1.644	 y:-3.852	 phi:69.254
INFO [HybridAStarPlan][2315] traj: [39]	 x:-1.750	 y:-4.132	 phi:70.076
INFO [HybridAStarPlan][2315] traj: [40]	 x:-1.842	 y:-4.418	 phi:74.053
INFO [HybridAStarPlan][2315] traj: [41]	 x:-1.915	 y:-4.709	 phi:78.031
INFO [HybridAStarPlan][2315] traj: [42]	 x:-1.967	 y:-5.004	 phi:82.008
INFO [HybridAStarPlan][2315] traj: [43]	 x:-1.998	 y:-5.302	 phi:85.985
INFO [HybridAStarPlan][2315] traj: [44]	 x:-2.009	 y:-5.602	 phi:89.963
INFO [HybridAStarPlan][2315] traj: [45]	 x:-2.009	 y:-5.621	 phi:90.207

