Received data from command line argument, length: 706
<<<<<<<<<<<<<<<<  ID: dee65cf2b799  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 2.000
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 1.000
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 1.000
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.661
INFO [ParseReceivedData][1875] oblslot[6]: 0.052, -2.661
INFO [ParseReceivedData][1875] oblslot[6]: 0.052, -3.161
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 2.997 -1.248 3.142
INFO [ParseReceivedData][1993] end: -1.735 -2.132 1.591
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.292ms
INFO [HybridAStarPlan][2231] 1_result: 1   (48)
INFO [HybridAStarPlan][2298] path send success 50
INFO [HybridAStarPlan][2315] traj: [0]	 x:1.997	 y:-1.248	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.297	 y:-1.248	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.597	 y:-1.248	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.897	 y:-1.246	 phi:-178.497
INFO [HybridAStarPlan][2315] traj: [4]	 x:2.597	 y:-1.245	 phi:177.784
INFO [HybridAStarPlan][2315] traj: [5]	 x:2.298	 y:-1.223	 phi:174.065
INFO [HybridAStarPlan][2315] traj: [6]	 x:2.001	 y:-1.183	 phi:170.346
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.707	 y:-1.123	 phi:166.627
INFO [HybridAStarPlan][2315] traj: [8]	 x:1.417	 y:-1.044	 phi:162.907
INFO [HybridAStarPlan][2315] traj: [9]	 x:1.134	 y:-0.946	 phi:159.188
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.857	 y:-0.831	 phi:155.469
INFO [HybridAStarPlan][2315] traj: [11]	 x:0.588	 y:-0.698	 phi:151.750
INFO [HybridAStarPlan][2315] traj: [12]	 x:0.329	 y:-0.547	 phi:148.031
INFO [HybridAStarPlan][2315] traj: [13]	 x:0.080	 y:-0.380	 phi:144.311
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.158	 y:-0.197	 phi:140.592
INFO [HybridAStarPlan][2315] traj: [15]	 x:-0.384	 y:0.001	 phi:136.873
INFO [HybridAStarPlan][2315] traj: [16]	 x:-0.596	 y:0.213	 phi:133.154
INFO [HybridAStarPlan][2315] traj: [17]	 x:-0.794	 y:0.438	 phi:129.435
INFO [HybridAStarPlan][2315] traj: [18]	 x:-0.977	 y:0.676	 phi:125.715
INFO [HybridAStarPlan][2315] traj: [19]	 x:-1.144	 y:0.925	 phi:121.996
INFO [HybridAStarPlan][2315] traj: [20]	 x:-1.294	 y:1.184	 phi:118.277
INFO [HybridAStarPlan][2315] traj: [21]	 x:-1.428	 y:1.453	 phi:114.558
INFO [HybridAStarPlan][2315] traj: [22]	 x:-1.544	 y:1.730	 phi:110.839
INFO [HybridAStarPlan][2315] traj: [23]	 x:-1.641	 y:2.013	 phi:107.119
INFO [HybridAStarPlan][2315] traj: [24]	 x:-1.720	 y:2.303	 phi:103.400
INFO [HybridAStarPlan][2315] traj: [25]	 x:-1.780	 y:2.596	 phi:99.681
INFO [HybridAStarPlan][2315] traj: [26]	 x:-1.821	 y:2.894	 phi:95.962
INFO [HybridAStarPlan][2315] traj: [27]	 x:-1.842	 y:3.193	 phi:92.243
INFO [HybridAStarPlan][2315] traj: [28]	 x:-1.849	 y:3.493	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [29]	 x:-1.843	 y:3.193	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [30]	 x:-1.837	 y:2.893	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [31]	 x:-1.831	 y:2.593	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [32]	 x:-1.825	 y:2.293	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [33]	 x:-1.819	 y:1.993	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [34]	 x:-1.813	 y:1.693	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [35]	 x:-1.806	 y:1.393	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [36]	 x:-1.800	 y:1.093	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [37]	 x:-1.794	 y:0.793	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [38]	 x:-1.788	 y:0.493	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [39]	 x:-1.782	 y:0.193	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [40]	 x:-1.776	 y:-0.107	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [41]	 x:-1.770	 y:-0.406	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [42]	 x:-1.764	 y:-0.706	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [43]	 x:-1.757	 y:-1.006	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [44]	 x:-1.751	 y:-1.306	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [45]	 x:-1.745	 y:-1.606	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [46]	 x:-1.739	 y:-1.906	 phi:91.169
INFO [HybridAStarPlan][2315] traj: [47]	 x:-1.735	 y:-2.132	 phi:91.169

