Received data from command line argument, length: 930
<<<<<<<<<<<<<<<<  ID: 869bd48b36e9  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.395, 2.473
INFO [ParseReceivedData][1875] oblslot[6]: -1.395, 1.473
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 1.473
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -4.547
INFO [ParseReceivedData][1875] oblslot[6]: 1.501, -4.549
INFO [ParseReceivedData][1875] oblslot[6]: 1.501, -5.049
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.024 3.142
INFO [ParseReceivedData][1993] end: -3.076 -1.043 1.841
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.689ms
INFO [HybridAStarPlan][2231] 1_result: 1   (36)
INFO [HybridAStarPlan][2298] path send success 38
INFO [HybridAStarPlan][2315] traj: [0]	 x:0.197	 y:-1.024	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:0.497	 y:-1.024	 phi:-179.236
INFO [HybridAStarPlan][2315] traj: [2]	 x:0.197	 y:-1.018	 phi:177.046
INFO [HybridAStarPlan][2315] traj: [3]	 x:-0.102	 y:-0.993	 phi:173.326
INFO [HybridAStarPlan][2315] traj: [4]	 x:-0.398	 y:-0.948	 phi:169.607
INFO [HybridAStarPlan][2315] traj: [5]	 x:-0.692	 y:-0.885	 phi:165.888
INFO [HybridAStarPlan][2315] traj: [6]	 x:-0.980	 y:-0.802	 phi:162.169
INFO [HybridAStarPlan][2315] traj: [7]	 x:-1.262	 y:-0.701	 phi:158.450
INFO [HybridAStarPlan][2315] traj: [8]	 x:-1.538	 y:-0.582	 phi:154.730
INFO [HybridAStarPlan][2315] traj: [9]	 x:-1.805	 y:-0.445	 phi:151.011
INFO [HybridAStarPlan][2315] traj: [10]	 x:-2.062	 y:-0.291	 phi:147.292
INFO [HybridAStarPlan][2315] traj: [11]	 x:-2.309	 y:-0.121	 phi:143.573
INFO [HybridAStarPlan][2315] traj: [12]	 x:-2.544	 y:0.065	 phi:139.854
INFO [HybridAStarPlan][2315] traj: [13]	 x:-2.767	 y:0.266	 phi:136.134
INFO [HybridAStarPlan][2315] traj: [14]	 x:-2.977	 y:0.480	 phi:132.415
INFO [HybridAStarPlan][2315] traj: [15]	 x:-3.172	 y:0.708	 phi:128.696
INFO [HybridAStarPlan][2315] traj: [16]	 x:-3.352	 y:0.948	 phi:124.977
INFO [HybridAStarPlan][2315] traj: [17]	 x:-3.515	 y:1.200	 phi:121.258
INFO [HybridAStarPlan][2315] traj: [18]	 x:-3.663	 y:1.461	 phi:117.538
INFO [HybridAStarPlan][2315] traj: [19]	 x:-3.793	 y:1.731	 phi:113.819
INFO [HybridAStarPlan][2315] traj: [20]	 x:-3.905	 y:2.009	 phi:110.100
INFO [HybridAStarPlan][2315] traj: [21]	 x:-3.999	 y:2.294	 phi:106.381
INFO [HybridAStarPlan][2315] traj: [22]	 x:-4.079	 y:2.583	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.999	 y:2.294	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.919	 y:2.005	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.839	 y:1.716	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [26]	 x:-3.759	 y:1.427	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.679	 y:1.138	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.599	 y:0.848	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.519	 y:0.559	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [30]	 x:-3.439	 y:0.270	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [31]	 x:-3.359	 y:-0.019	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [32]	 x:-3.279	 y:-0.308	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [33]	 x:-3.199	 y:-0.597	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [34]	 x:-3.119	 y:-0.886	 phi:105.470
INFO [HybridAStarPlan][2315] traj: [35]	 x:-3.076	 y:-1.043	 phi:105.470

