Received data from command line argument, length: 993
<<<<<<<<<<<<<<<<  ID: fe1e2914d421  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 4
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -0.129, 1.581
INFO [ParseReceivedData][1875] oblslot[6]: -0.129, 0.581
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.581
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.508
INFO [ParseReceivedData][1875] oblslot[6]: 0.585, -2.508
INFO [ParseReceivedData][1875] oblslot[6]: 0.585, -3.008
INFO [ParseReceivedData][1990] slot_type: 3
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.696 -1.069 3.164
INFO [ParseReceivedData][1993] end: -0.081 -1.140 3.088
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.791ms
INFO [HybridAStarPlan][2231] 1_result: 1   (19)
INFO [HybridAStarPlan][2298] path send success 20
INFO [HybridAStarPlan][2315] traj: [0]	 x:2.696	 y:-1.092	 phi:-178.733
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.996	 y:-1.087	 phi:-179.432
INFO [HybridAStarPlan][2315] traj: [2]	 x:3.296	 y:-1.082	 phi:-178.761
INFO [HybridAStarPlan][2315] traj: [3]	 x:3.596	 y:-1.074	 phi:-178.063
INFO [HybridAStarPlan][2315] traj: [4]	 x:3.896	 y:-1.063	 phi:-177.952
INFO [HybridAStarPlan][2315] traj: [5]	 x:3.596	 y:-1.075	 phi:-177.254
INFO [HybridAStarPlan][2315] traj: [6]	 x:3.297	 y:-1.091	 phi:-176.589
INFO [HybridAStarPlan][2315] traj: [7]	 x:2.997	 y:-1.109	 phi:-176.589
INFO [HybridAStarPlan][2315] traj: [8]	 x:2.698	 y:-1.127	 phi:-176.589
INFO [HybridAStarPlan][2315] traj: [9]	 x:2.398	 y:-1.144	 phi:-177.138
INFO [HybridAStarPlan][2315] traj: [10]	 x:2.098	 y:-1.157	 phi:-177.854
INFO [HybridAStarPlan][2315] traj: [11]	 x:1.799	 y:-1.166	 phi:-178.569
INFO [HybridAStarPlan][2315] traj: [12]	 x:1.499	 y:-1.172	 phi:-179.285
INFO [HybridAStarPlan][2315] traj: [13]	 x:1.199	 y:-1.174	 phi:180.000
INFO [HybridAStarPlan][2315] traj: [14]	 x:0.899	 y:-1.172	 phi:179.284
INFO [HybridAStarPlan][2315] traj: [15]	 x:0.599	 y:-1.166	 phi:178.569
INFO [HybridAStarPlan][2315] traj: [16]	 x:0.299	 y:-1.157	 phi:177.853
INFO [HybridAStarPlan][2315] traj: [17]	 x:-0.001	 y:-1.144	 phi:177.138
INFO [HybridAStarPlan][2315] traj: [18]	 x:-0.081	 y:-1.140	 phi:176.947

