Received data from command line argument, length: 555
<<<<<<<<<<<<<<<<  ID: 9da5f3b041f1  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 1
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 2.325, 3.300
INFO [ParseReceivedData][1875] oblslot[6]: 2.325, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -4.489
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.489
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.989
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 1
INFO [ParseReceivedData][1992] start: 3.197 -1.127 3.131
INFO [ParseReceivedData][1993] end: -3.265 2.438 2.263
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [OneCircleToEndPosLineCalTraj][1534] CE cal time: 0.014ms
INFO [HybridAStarPlan][2225] 0_result: 0   (0)
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.381ms
INFO [HybridAStarPlan][2231] 1_result: 1   (27)
INFO [HybridAStarPlan][2298] path send success 27
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.127	 phi:179.416
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.114	 phi:175.697
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.599	 y:-1.082	 phi:171.978
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.303	 y:-1.031	 phi:168.259
INFO [HybridAStarPlan][2315] traj: [4]	 x:2.012	 y:-0.960	 phi:164.539
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.725	 y:-0.871	 phi:160.820
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.445	 y:-0.763	 phi:157.101
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.173	 y:-0.637	 phi:153.382
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.909	 y:-0.494	 phi:149.663
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.655	 y:-0.336	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.402	 y:-0.174	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [11]	 x:0.150	 y:-0.012	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.103	 y:0.150	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.355	 y:0.313	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.608	 y:0.475	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [15]	 x:-0.860	 y:0.637	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.112	 y:0.799	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.365	 y:0.961	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [18]	 x:-1.617	 y:1.123	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [19]	 x:-1.870	 y:1.285	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.122	 y:1.447	 phi:147.301
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.372	 y:1.613	 phi:144.790
INFO [HybridAStarPlan][2315] traj: [22]	 x:-2.612	 y:1.794	 phi:141.071
INFO [HybridAStarPlan][2315] traj: [23]	 x:-2.839	 y:1.990	 phi:137.352
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.053	 y:2.200	 phi:133.632
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.252	 y:2.424	 phi:129.913
INFO [HybridAStarPlan][2315] traj: [26]	 x:-3.265	 y:2.438	 phi:129.678

