Received data from command line argument, length: 799
<<<<<<<<<<<<<<<<  ID: d822b71691c0  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 2
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.585, 1.695
INFO [ParseReceivedData][1875] oblslot[6]: 0.585, 0.695
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.695
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -4.600
INFO [ParseReceivedData][1875] oblslot[6]: 0.954, -4.600
INFO [ParseReceivedData][1875] oblslot[6]: 0.954, -5.100
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.690 -1.278 3.090
INFO [ParseReceivedData][1993] end: -0.497 -1.124 3.122
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 1.231ms
INFO [HybridAStarPlan][2231] 1_result: 1   (40)
INFO [HybridAStarPlan][2298] path send success 41
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.690	 y:-1.278	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [1]	 x:3.390	 y:-1.262	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [2]	 x:3.090	 y:-1.246	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.791	 y:-1.231	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [4]	 x:2.491	 y:-1.215	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [5]	 x:2.192	 y:-1.200	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.892	 y:-1.184	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.592	 y:-1.169	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [8]	 x:1.293	 y:-1.153	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.993	 y:-1.138	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.694	 y:-1.122	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [11]	 x:0.394	 y:-1.107	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [12]	 x:0.094	 y:-1.091	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.205	 y:-1.076	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.505	 y:-1.060	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [15]	 x:-0.804	 y:-1.045	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.104	 y:-1.029	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.404	 y:-1.013	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [18]	 x:-1.703	 y:-0.998	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.003	 y:-0.982	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.302	 y:-0.967	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.602	 y:-0.951	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [22]	 x:-2.902	 y:-0.936	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.201	 y:-0.920	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.501	 y:-0.905	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.800	 y:-0.889	 phi:177.033
INFO [HybridAStarPlan][2315] traj: [26]	 x:-4.100	 y:-0.874	 phi:177.188
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.801	 y:-0.890	 phi:176.490
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.501	 y:-0.911	 phi:175.774
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.202	 y:-0.935	 phi:175.059
INFO [HybridAStarPlan][2315] traj: [30]	 x:-2.903	 y:-0.962	 phi:174.384
INFO [HybridAStarPlan][2315] traj: [31]	 x:-2.605	 y:-0.992	 phi:174.384
INFO [HybridAStarPlan][2315] traj: [32]	 x:-2.306	 y:-1.021	 phi:174.566
INFO [HybridAStarPlan][2315] traj: [33]	 x:-2.007	 y:-1.047	 phi:175.281
INFO [HybridAStarPlan][2315] traj: [34]	 x:-1.708	 y:-1.070	 phi:175.997
INFO [HybridAStarPlan][2315] traj: [35]	 x:-1.409	 y:-1.089	 phi:176.712
INFO [HybridAStarPlan][2315] traj: [36]	 x:-1.109	 y:-1.105	 phi:177.428
INFO [HybridAStarPlan][2315] traj: [37]	 x:-0.810	 y:-1.116	 phi:178.143
INFO [HybridAStarPlan][2315] traj: [38]	 x:-0.510	 y:-1.124	 phi:178.859
INFO [HybridAStarPlan][2315] traj: [39]	 x:-0.497	 y:-1.124	 phi:178.889

