Received data from command line argument, length: 787
<<<<<<<<<<<<<<<<  ID: 145d8eabed76  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -6  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -0.967, 1.593
INFO [ParseReceivedData][1875] oblslot[6]: -0.967, 0.593
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.593
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -3.166
INFO [ParseReceivedData][1875] oblslot[6]: 0.475, -3.166
INFO [ParseReceivedData][1875] oblslot[6]: 0.475, -3.666
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.173 3.142
INFO [ParseReceivedData][1993] end: -1.612 -2.798 1.868
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.574ms
INFO [HybridAStarPlan][2231] 1_result: 1   (35)
INFO [HybridAStarPlan][2298] path send success 36
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.597	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.297	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.997	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.697	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.397	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.097	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.797	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.497	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.197	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.103	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.403	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.703	 y:-1.173	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [14]	 x:-1.003	 y:-1.167	 phi:177.129
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.302	 y:-1.142	 phi:173.410
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.599	 y:-1.098	 phi:169.690
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.892	 y:-1.035	 phi:165.971
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.180	 y:-0.953	 phi:162.252
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.463	 y:-0.852	 phi:158.533
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.738	 y:-0.734	 phi:154.814
INFO [HybridAStarPlan][2315] traj: [21]	 x:-3.005	 y:-0.597	 phi:151.094
INFO [HybridAStarPlan][2315] traj: [22]	 x:-3.263	 y:-0.444	 phi:147.375
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.513	 y:-0.277	 phi:146.984
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.266	 y:-0.449	 phi:143.265
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.032	 y:-0.636	 phi:139.546
INFO [HybridAStarPlan][2315] traj: [26]	 x:-2.810	 y:-0.838	 phi:135.827
INFO [HybridAStarPlan][2315] traj: [27]	 x:-2.602	 y:-1.054	 phi:132.107
INFO [HybridAStarPlan][2315] traj: [28]	 x:-2.408	 y:-1.283	 phi:128.388
INFO [HybridAStarPlan][2315] traj: [29]	 x:-2.230	 y:-1.524	 phi:124.669
INFO [HybridAStarPlan][2315] traj: [30]	 x:-2.067	 y:-1.776	 phi:120.950
INFO [HybridAStarPlan][2315] traj: [31]	 x:-1.921	 y:-2.038	 phi:117.231
INFO [HybridAStarPlan][2315] traj: [32]	 x:-1.793	 y:-2.309	 phi:113.511
INFO [HybridAStarPlan][2315] traj: [33]	 x:-1.682	 y:-2.588	 phi:109.792
INFO [HybridAStarPlan][2315] traj: [34]	 x:-1.612	 y:-2.798	 phi:107.040

