Received data from command line argument, length: 468
<<<<<<<<<<<<<<<<  ID: 7b99b60140d1  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -6  xmax: 3  ymin: -8  ymax: 8
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -0.296, 2.942
INFO [ParseReceivedData][1875] oblslot[6]: -0.296, 0.942
INFO [ParseReceivedData][1875] oblslot[6]: 1.958, 0.942
INFO [ParseReceivedData][1875] oblslot[6]: 1.958, -7.160
INFO [ParseReceivedData][1875] oblslot[6]: 0.400, -7.160
INFO [ParseReceivedData][1875] oblslot[6]: 0.400, -9.160
INFO [ParseReceivedData][1990] slot_type: 1
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 0.553 -4.774 1.571
INFO [ParseReceivedData][1993] end: -1.420 -2.893 1.582
INFO [HybridAStarPlan][2164] 0_start: 0.5527 -4.7740 1.5708
INFO [HybridAStarPlan][2212] 1_start: 0.6433 -5.6850 1.7692
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 1.4430ms
INFO [HybridAStarPlan][2231] 1_result: 1   (38)
INFO [HybridAStarPlan][2298] path send success 40
INFO [HybridAStarPlan][2315] traj: [0]	 x:0.553	 y:-4.674	 phi:90.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:0.553	 y:-4.774	 phi:90.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:0.624	 y:-5.587	 phi:101.365
INFO [HybridAStarPlan][2315] traj: [3]	 x:0.643	 y:-5.685	 phi:101.365
INFO [HybridAStarPlan][2315] traj: [4]	 x:0.577	 y:-5.392	 phi:104.084
INFO [HybridAStarPlan][2315] traj: [5]	 x:0.497	 y:-5.103	 phi:106.803
INFO [HybridAStarPlan][2315] traj: [6]	 x:0.404	 y:-4.818	 phi:109.522
INFO [HybridAStarPlan][2315] traj: [7]	 x:0.297	 y:-4.538	 phi:112.241
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.177	 y:-4.263	 phi:114.960
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.047	 y:-3.993	 phi:115.910
INFO [HybridAStarPlan][2315] traj: [10]	 x:-0.085	 y:-3.723	 phi:115.910
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.216	 y:-3.453	 phi:115.910
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.347	 y:-3.183	 phi:115.910
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.478	 y:-2.913	 phi:115.910
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.609	 y:-2.644	 phi:115.910
INFO [HybridAStarPlan][2315] traj: [15]	 x:-0.740	 y:-2.374	 phi:115.910
INFO [HybridAStarPlan][2315] traj: [16]	 x:-0.870	 y:-2.104	 phi:114.948
INFO [HybridAStarPlan][2315] traj: [17]	 x:-0.990	 y:-1.829	 phi:112.229
INFO [HybridAStarPlan][2315] traj: [18]	 x:-1.097	 y:-1.548	 phi:109.510
INFO [HybridAStarPlan][2315] traj: [19]	 x:-1.191	 y:-1.263	 phi:106.791
INFO [HybridAStarPlan][2315] traj: [20]	 x:-1.270	 y:-0.974	 phi:104.072
INFO [HybridAStarPlan][2315] traj: [21]	 x:-1.336	 y:-0.682	 phi:101.353
INFO [HybridAStarPlan][2315] traj: [22]	 x:-1.388	 y:-0.386	 phi:98.634
INFO [HybridAStarPlan][2315] traj: [23]	 x:-1.426	 y:-0.089	 phi:95.915
INFO [HybridAStarPlan][2315] traj: [24]	 x:-1.450	 y:0.210	 phi:93.196
INFO [HybridAStarPlan][2315] traj: [25]	 x:-1.460	 y:0.489	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [26]	 x:-1.456	 y:0.189	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [27]	 x:-1.453	 y:-0.111	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [28]	 x:-1.449	 y:-0.411	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [29]	 x:-1.446	 y:-0.711	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [30]	 x:-1.442	 y:-1.011	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [31]	 x:-1.439	 y:-1.311	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [32]	 x:-1.435	 y:-1.611	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [33]	 x:-1.432	 y:-1.911	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [34]	 x:-1.428	 y:-2.211	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [35]	 x:-1.425	 y:-2.511	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [36]	 x:-1.421	 y:-2.811	 phi:90.671
INFO [HybridAStarPlan][2315] traj: [37]	 x:-1.420	 y:-2.893	 phi:90.671

