Received data from command line argument, length: 1202
<<<<<<<<<<<<<<<<  ID: 257bef982452  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.000, 2.500
INFO [ParseReceivedData][1875] oblslot[6]: 0.000, 1.500
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 1.499
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.589
INFO [ParseReceivedData][1875] oblslot[6]: 0.126, -2.589
INFO [ParseReceivedData][1875] oblslot[6]: 0.126, -3.089
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 2.997 -1.126 3.142
INFO [ParseReceivedData][1993] end: -3.033 -0.371 1.905
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.574ms
INFO [HybridAStarPlan][2231] 1_result: 1   (32)
INFO [HybridAStarPlan][2298] path send success 33
INFO [HybridAStarPlan][2315] traj: [0]	 x:2.997	 y:-1.126	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.697	 y:-1.126	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.397	 y:-1.126	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.097	 y:-1.126	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.797	 y:-1.126	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.497	 y:-1.126	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.197	 y:-1.126	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [7]	 x:0.897	 y:-1.126	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.597	 y:-1.126	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.297	 y:-1.126	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [10]	 x:-0.003	 y:-1.124	 phi:178.520
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.302	 y:-1.107	 phi:174.801
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.600	 y:-1.070	 phi:171.082
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.895	 y:-1.014	 phi:167.363
INFO [HybridAStarPlan][2315] traj: [14]	 x:-1.185	 y:-0.939	 phi:163.644
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.470	 y:-0.845	 phi:159.924
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.748	 y:-0.733	 phi:156.205
INFO [HybridAStarPlan][2315] traj: [17]	 x:-2.019	 y:-0.603	 phi:152.486
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.280	 y:-0.456	 phi:148.767
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.531	 y:-0.292	 phi:145.048
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.771	 y:-0.113	 phi:141.328
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.999	 y:0.082	 phi:137.609
INFO [HybridAStarPlan][2315] traj: [22]	 x:-3.214	 y:0.292	 phi:133.890
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.415	 y:0.514	 phi:130.171
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.601	 y:0.750	 phi:126.452
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.781	 y:0.990	 phi:128.473
INFO [HybridAStarPlan][2315] traj: [26]	 x:-3.602	 y:0.749	 phi:124.754
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.439	 y:0.497	 phi:121.035
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.293	 y:0.235	 phi:117.316
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.164	 y:-0.035	 phi:113.597
INFO [HybridAStarPlan][2315] traj: [30]	 x:-3.053	 y:-0.314	 phi:109.877
INFO [HybridAStarPlan][2315] traj: [31]	 x:-3.033	 y:-0.371	 phi:109.131

