Received data from command line argument, length: 633
<<<<<<<<<<<<<<<<  ID: 7ed4d2c008a5  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -7  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 3.330
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -4.609
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.609
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -5.109
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.054 3.142
INFO [ParseReceivedData][1993] end: -0.718 -3.516 1.661
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.501ms
INFO [HybridAStarPlan][2231] 1_result: 1   (35)
INFO [HybridAStarPlan][2298] path send success 36
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.597	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.297	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.997	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.697	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.397	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.097	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.797	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.497	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.197	 y:-1.054	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.103	 y:-1.050	 phi:177.677
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.402	 y:-1.028	 phi:173.958
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.699	 y:-0.987	 phi:170.239
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.993	 y:-0.927	 phi:166.520
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.282	 y:-0.847	 phi:162.801
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.566	 y:-0.749	 phi:159.081
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.842	 y:-0.633	 phi:155.362
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.111	 y:-0.499	 phi:151.643
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.370	 y:-0.348	 phi:147.924
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.619	 y:-0.181	 phi:144.220
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.381	 y:-0.364	 phi:140.501
INFO [HybridAStarPlan][2315] traj: [22]	 x:-2.156	 y:-0.562	 phi:136.782
INFO [HybridAStarPlan][2315] traj: [23]	 x:-1.944	 y:-0.775	 phi:133.063
INFO [HybridAStarPlan][2315] traj: [24]	 x:-1.747	 y:-1.000	 phi:129.343
INFO [HybridAStarPlan][2315] traj: [25]	 x:-1.564	 y:-1.238	 phi:125.624
INFO [HybridAStarPlan][2315] traj: [26]	 x:-1.398	 y:-1.488	 phi:121.905
INFO [HybridAStarPlan][2315] traj: [27]	 x:-1.247	 y:-1.747	 phi:118.186
INFO [HybridAStarPlan][2315] traj: [28]	 x:-1.114	 y:-2.016	 phi:114.467
INFO [HybridAStarPlan][2315] traj: [29]	 x:-0.999	 y:-2.293	 phi:110.747
INFO [HybridAStarPlan][2315] traj: [30]	 x:-0.902	 y:-2.577	 phi:107.028
INFO [HybridAStarPlan][2315] traj: [31]	 x:-0.823	 y:-2.867	 phi:103.309
INFO [HybridAStarPlan][2315] traj: [32]	 x:-0.764	 y:-3.160	 phi:99.590
INFO [HybridAStarPlan][2315] traj: [33]	 x:-0.724	 y:-3.458	 phi:95.871
INFO [HybridAStarPlan][2315] traj: [34]	 x:-0.718	 y:-3.516	 phi:95.140

