Received data from command line argument, length: 1197
<<<<<<<<<<<<<<<<  ID: c22d8f301830  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 2
INFO [ParseReceivedData][1840] xybounds: xmin: -6  xmax: 3  ymin: -8  ymax: 8
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -0.100, 4.800
INFO [ParseReceivedData][1875] oblslot[6]: -0.100, 2.800
INFO [ParseReceivedData][1875] oblslot[6]: 2.721, 2.800
INFO [ParseReceivedData][1875] oblslot[6]: 2.522, -7.183
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -7.183
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -9.183
INFO [ParseReceivedData][1990] slot_type: 1
INFO [ParseReceivedData][1991] target_dir: 1
INFO [ParseReceivedData][1992] start: 1.249 -4.814 1.541
INFO [ParseReceivedData][1993] end: 1.229 -1.400 1.581
INFO [HybridAStarPlan][2164] 0_start: 1.2490 -4.8145 1.5405
INFO [HybridAStarPlan][2212] 1_start: 1.3362 -5.7080 1.7350
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [OneCircleToEndPosLineCalTraj][1534] CE cal time: 0.0130ms
INFO [HybridAStarPlan][2225] 0_result: 0   (0)
INFO [RSCurveQuickCalTraj][1197] RS cal time: 1.1470ms
INFO [HybridAStarPlan][2231] 1_result: 1   (21)
INFO [HybridAStarPlan][2298] path send success 22
INFO [HybridAStarPlan][2315] traj: [0]	 x:1.252	 y:-4.715	 phi:88.264
INFO [HybridAStarPlan][2315] traj: [1]	 x:1.249	 y:-4.814	 phi:88.264
INFO [HybridAStarPlan][2315] traj: [2]	 x:1.320	 y:-5.609	 phi:99.408
INFO [HybridAStarPlan][2315] traj: [3]	 x:1.336	 y:-5.708	 phi:99.408
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.387	 y:-6.004	 phi:100.816
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.337	 y:-5.708	 phi:98.333
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.300	 y:-5.410	 phi:95.850
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.276	 y:-5.111	 phi:93.366
INFO [HybridAStarPlan][2315] traj: [8]	 x:1.265	 y:-4.811	 phi:90.883
INFO [HybridAStarPlan][2315] traj: [9]	 x:1.262	 y:-4.511	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [10]	 x:1.259	 y:-4.211	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [11]	 x:1.256	 y:-3.911	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [12]	 x:1.252	 y:-3.611	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [13]	 x:1.249	 y:-3.311	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [14]	 x:1.246	 y:-3.011	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [15]	 x:1.243	 y:-2.711	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [16]	 x:1.240	 y:-2.411	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [17]	 x:1.237	 y:-2.111	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [18]	 x:1.234	 y:-1.812	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [19]	 x:1.230	 y:-1.512	 phi:90.602
INFO [HybridAStarPlan][2315] traj: [20]	 x:1.229	 y:-1.400	 phi:90.602

