Received data from command line argument, length: 547
<<<<<<<<<<<<<<<<  ID: 6175c3995805  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -6  xmax: 3  ymin: -8  ymax: 8
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -0.235, 2.868
INFO [ParseReceivedData][1875] oblslot[6]: -0.235, 0.868
INFO [ParseReceivedData][1875] oblslot[6]: 1.931, 0.868
INFO [ParseReceivedData][1875] oblslot[6]: 1.931, -8.715
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -8.715
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -10.715
INFO [ParseReceivedData][1990] slot_type: 1
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 0.525 -4.984 1.571
INFO [ParseReceivedData][1993] end: -1.823 -3.532 1.576
INFO [HybridAStarPlan][2164] 0_start: 0.5247 -4.9840 1.5708
INFO [OneNodeCheckValid][1070] false start
INFO [HybridAStarPlan][2212] 1_start: 0.5859 -5.7340 1.7338
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 1.1810ms
INFO [HybridAStarPlan][2231] 1_result: 1   (45)
INFO [HybridAStarPlan][2298] path send success 47
INFO [HybridAStarPlan][2315] traj: [0]	 x:0.525	 y:-4.884	 phi:90.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:0.525	 y:-4.984	 phi:90.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:0.570	 y:-5.635	 phi:99.337
INFO [HybridAStarPlan][2315] traj: [3]	 x:0.586	 y:-5.734	 phi:99.337
INFO [HybridAStarPlan][2315] traj: [4]	 x:0.530	 y:-5.439	 phi:102.056
INFO [HybridAStarPlan][2315] traj: [5]	 x:0.461	 y:-5.147	 phi:104.775
INFO [HybridAStarPlan][2315] traj: [6]	 x:0.377	 y:-4.859	 phi:107.494
INFO [HybridAStarPlan][2315] traj: [7]	 x:0.280	 y:-4.575	 phi:110.213
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.170	 y:-4.296	 phi:112.932
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.047	 y:-4.023	 phi:115.651
INFO [HybridAStarPlan][2315] traj: [10]	 x:-0.086	 y:-3.754	 phi:116.373
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.219	 y:-3.485	 phi:116.373
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.353	 y:-3.216	 phi:116.373
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.486	 y:-2.948	 phi:116.373
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.619	 y:-2.679	 phi:116.373
INFO [HybridAStarPlan][2315] traj: [15]	 x:-0.752	 y:-2.410	 phi:116.373
INFO [HybridAStarPlan][2315] traj: [16]	 x:-0.886	 y:-2.141	 phi:116.373
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.019	 y:-1.873	 phi:116.373
INFO [HybridAStarPlan][2315] traj: [18]	 x:-1.152	 y:-1.604	 phi:116.373
INFO [HybridAStarPlan][2315] traj: [19]	 x:-1.282	 y:-1.333	 phi:114.423
INFO [HybridAStarPlan][2315] traj: [20]	 x:-1.400	 y:-1.057	 phi:111.704
INFO [HybridAStarPlan][2315] traj: [21]	 x:-1.504	 y:-0.776	 phi:108.985
INFO [HybridAStarPlan][2315] traj: [22]	 x:-1.595	 y:-0.490	 phi:106.266
INFO [HybridAStarPlan][2315] traj: [23]	 x:-1.672	 y:-0.200	 phi:103.547
INFO [HybridAStarPlan][2315] traj: [24]	 x:-1.735	 y:0.093	 phi:100.828
INFO [HybridAStarPlan][2315] traj: [25]	 x:-1.785	 y:0.389	 phi:98.109
INFO [HybridAStarPlan][2315] traj: [26]	 x:-1.820	 y:0.687	 phi:95.390
INFO [HybridAStarPlan][2315] traj: [27]	 x:-1.841	 y:0.986	 phi:92.671
INFO [HybridAStarPlan][2315] traj: [28]	 x:-1.848	 y:1.248	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [29]	 x:-1.846	 y:0.948	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [30]	 x:-1.845	 y:0.648	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [31]	 x:-1.843	 y:0.348	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [32]	 x:-1.842	 y:0.048	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [33]	 x:-1.840	 y:-0.252	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [34]	 x:-1.839	 y:-0.552	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [35]	 x:-1.837	 y:-0.852	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [36]	 x:-1.836	 y:-1.152	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [37]	 x:-1.834	 y:-1.452	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [38]	 x:-1.832	 y:-1.752	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [39]	 x:-1.831	 y:-2.052	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [40]	 x:-1.829	 y:-2.352	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [41]	 x:-1.828	 y:-2.652	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [42]	 x:-1.826	 y:-2.952	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [43]	 x:-1.825	 y:-3.252	 phi:90.292
INFO [HybridAStarPlan][2315] traj: [44]	 x:-1.823	 y:-3.532	 phi:90.292

