Received data from command line argument, length: 801
<<<<<<<<<<<<<<<<  ID: 1d00efeb7c3e  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 2
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.132, 1.576
INFO [ParseReceivedData][1875] oblslot[6]: 0.132, 0.576
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.576
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -4.737
INFO [ParseReceivedData][1875] oblslot[6]: 0.300, -4.737
INFO [ParseReceivedData][1875] oblslot[6]: 0.300, -5.237
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 3
INFO [ParseReceivedData][1992] start: 3.197 -1.046 3.132
INFO [ParseReceivedData][1993] end: -0.024 -1.199 2.725
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 1.007ms
INFO [HybridAStarPlan][2231] 1_result: 1   (19)
INFO [HybridAStarPlan][2298] path send success 20
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.046	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.043	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.597	 y:-1.040	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.297	 y:-1.037	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.997	 y:-1.034	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.697	 y:-1.032	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.397	 y:-1.029	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.097	 y:-1.026	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.797	 y:-1.023	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.497	 y:-1.020	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.197	 y:-1.018	 phi:179.462
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.103	 y:-1.013	 phi:177.792
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.402	 y:-0.991	 phi:174.072
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.699	 y:-0.951	 phi:170.353
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.993	 y:-0.893	 phi:168.761
INFO [HybridAStarPlan][2315] traj: [15]	 x:-0.701	 y:-0.961	 phi:165.042
INFO [HybridAStarPlan][2315] traj: [16]	 x:-0.414	 y:-1.047	 phi:161.323
INFO [HybridAStarPlan][2315] traj: [17]	 x:-0.133	 y:-1.153	 phi:157.604
INFO [HybridAStarPlan][2315] traj: [18]	 x:-0.024	 y:-1.199	 phi:156.137

