Received data from command line argument, length: 513
<<<<<<<<<<<<<<<<  ID: e36fa9ca9c9f  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 1
INFO [ParseReceivedData][1840] xybounds: xmin: -8  xmax: 4  ymin: -4  ymax: 8
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.152, 0.758
INFO [ParseReceivedData][1875] oblslot[6]: -1.152, -0.242
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -0.242
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.550
INFO [ParseReceivedData][1875] oblslot[6]: 1.108, -2.550
INFO [ParseReceivedData][1875] oblslot[6]: 1.108, -3.050
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 1
INFO [ParseReceivedData][1992] start: 3.196 -1.406 3.138
INFO [ParseReceivedData][1993] end: -5.412 -0.145 2.685
INFO [KeyNodeCheckValid][1110] false rs end
INFO [HybridAStarPlan][2220] -------------------0-------------------
INFO [GenerateDpMap][194] map explored node: 2115
INFO [Plan][681] map time: 38ms
INFO [Plan][746] explored_node_num:1717
INFO [Plan][747] heuristic time is 30.819ms.
INFO [Plan][748] reed shepp time is 54.666ms.
INFO [Plan][749] total time: 236ms
INFO [HybridAStarPlan][2243] 2_result: 1   (38)
INFO [HybridAStarPlan][2298] path send success 40
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.196	 y:-1.406	 phi:179.823
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.896	 y:-1.405	 phi:-178.094
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.596	 y:-1.415	 phi:-178.766
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.296	 y:-1.422	 phi:177.515
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.997	 y:-1.409	 phi:176.842
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.697	 y:-1.392	 phi:178.926
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.397	 y:-1.386	 phi:-178.991
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.097	 y:-1.392	 phi:-179.664
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.797	 y:-1.393	 phi:176.618
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.498	 y:-1.376	 phi:-177.533
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.198	 y:-1.389	 phi:-178.206
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.102	 y:-1.398	 phi:-178.878
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.402	 y:-1.404	 phi:-173.028
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.700	 y:-1.440	 phi:-167.178
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.992	 y:-1.507	 phi:-161.329
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.276	 y:-1.603	 phi:-165.048
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.566	 y:-1.680	 phi:-168.767
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.860	 y:-1.739	 phi:-172.486
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.158	 y:-1.778	 phi:-176.205
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.457	 y:-1.798	 phi:-179.925
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.757	 y:-1.798	 phi:176.357
INFO [HybridAStarPlan][2315] traj: [21]	 x:-3.057	 y:-1.779	 phi:172.637
INFO [HybridAStarPlan][2315] traj: [22]	 x:-2.759	 y:-1.818	 phi:166.787
INFO [HybridAStarPlan][2315] traj: [23]	 x:-2.467	 y:-1.886	 phi:167.460
INFO [HybridAStarPlan][2315] traj: [24]	 x:-2.174	 y:-1.951	 phi:168.133
INFO [HybridAStarPlan][2315] traj: [25]	 x:-2.466	 y:-1.880	 phi:164.414
INFO [HybridAStarPlan][2315] traj: [26]	 x:-2.752	 y:-1.790	 phi:160.695
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.031	 y:-1.682	 phi:156.975
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.303	 y:-1.556	 phi:153.256
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.567	 y:-1.412	 phi:149.537
INFO [HybridAStarPlan][2315] traj: [30]	 x:-3.820	 y:-1.252	 phi:145.818
INFO [HybridAStarPlan][2315] traj: [31]	 x:-4.063	 y:-1.075	 phi:142.099
INFO [HybridAStarPlan][2315] traj: [32]	 x:-4.299	 y:-0.890	 phi:141.890
INFO [HybridAStarPlan][2315] traj: [33]	 x:-4.535	 y:-0.705	 phi:141.890
INFO [HybridAStarPlan][2315] traj: [34]	 x:-4.774	 y:-0.524	 phi:144.653
INFO [HybridAStarPlan][2315] traj: [35]	 x:-5.024	 y:-0.359	 phi:148.372
INFO [HybridAStarPlan][2315] traj: [36]	 x:-5.285	 y:-0.210	 phi:152.092
INFO [HybridAStarPlan][2315] traj: [37]	 x:-5.412	 y:-0.145	 phi:153.862

