Received data from command line argument, length: 679
<<<<<<<<<<<<<<<<  ID: a5093ca91834  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1825] new: xmin: -12
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -12  xmax: 4  ymin: -6  ymax: 8
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 1.200
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.200
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.722
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -2.722
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -3.222
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.260 3.142
INFO [ParseReceivedData][1993] end: -0.682 -4.488 2.092
INFO [KeyNodeCheckValid][1105] false rs start
INFO [HybridAStarPlan][2220] -------------------0-------------------
INFO [GenerateDpMap][194] map explored node: 3695
INFO [Plan][681] map time: 73ms
INFO [Plan][746] explored_node_num:34
INFO [Plan][747] heuristic time is 0.513ms.
INFO [Plan][748] reed shepp time is 0.643ms.
INFO [Plan][749] total time: 76ms
INFO [HybridAStarPlan][2243] 2_result: 1   (40)
INFO [HybridAStarPlan][2298] path send success 41
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.260	 phi:180.001
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.260	 phi:-177.916
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.597	 y:-1.271	 phi:178.365
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.297	 y:-1.262	 phi:177.692
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.998	 y:-1.250	 phi:173.973
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.698	 y:-1.229	 phi:177.951
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.398	 y:-1.229	 phi:-178.072
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.099	 y:-1.245	 phi:-176.697
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.799	 y:-1.262	 phi:-176.697
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.500	 y:-1.279	 phi:-176.697
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.200	 y:-1.297	 phi:-176.697
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.099	 y:-1.314	 phi:-176.697
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.399	 y:-1.331	 phi:-176.697
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.698	 y:-1.349	 phi:-176.697
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.998	 y:-1.366	 phi:-176.697
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.297	 y:-1.383	 phi:-176.697
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.597	 y:-1.400	 phi:-176.697
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.896	 y:-1.409	 phi:179.569
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.196	 y:-1.396	 phi:175.591
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.494	 y:-1.362	 phi:171.614
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.789	 y:-1.308	 phi:167.637
INFO [HybridAStarPlan][2315] traj: [21]	 x:-3.080	 y:-1.234	 phi:163.659
INFO [HybridAStarPlan][2315] traj: [22]	 x:-3.365	 y:-1.140	 phi:159.682
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.559	 y:-1.062	 phi:156.901
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.287	 y:-1.189	 phi:153.182
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.025	 y:-1.333	 phi:149.205
INFO [HybridAStarPlan][2315] traj: [26]	 x:-2.772	 y:-1.496	 phi:145.227
INFO [HybridAStarPlan][2315] traj: [27]	 x:-2.532	 y:-1.675	 phi:141.250
INFO [HybridAStarPlan][2315] traj: [28]	 x:-2.305	 y:-1.871	 phi:137.272
INFO [HybridAStarPlan][2315] traj: [29]	 x:-2.092	 y:-2.082	 phi:133.295
INFO [HybridAStarPlan][2315] traj: [30]	 x:-1.894	 y:-2.307	 phi:129.318
INFO [HybridAStarPlan][2315] traj: [31]	 x:-1.712	 y:-2.546	 phi:125.340
INFO [HybridAStarPlan][2315] traj: [32]	 x:-1.547	 y:-2.796	 phi:121.363
INFO [HybridAStarPlan][2315] traj: [33]	 x:-1.400	 y:-3.058	 phi:117.386
INFO [HybridAStarPlan][2315] traj: [34]	 x:-1.266	 y:-3.326	 phi:116.330
INFO [HybridAStarPlan][2315] traj: [35]	 x:-1.133	 y:-3.595	 phi:116.330
INFO [HybridAStarPlan][2315] traj: [36]	 x:-1.000	 y:-3.864	 phi:116.330
INFO [HybridAStarPlan][2315] traj: [37]	 x:-0.867	 y:-4.133	 phi:116.330
INFO [HybridAStarPlan][2315] traj: [38]	 x:-0.731	 y:-4.400	 phi:118.531
INFO [HybridAStarPlan][2315] traj: [39]	 x:-0.682	 y:-4.488	 phi:119.863

