Received data from command line argument, length: 714
<<<<<<<<<<<<<<<<  ID: 96a0aa023d66  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -8  xmax: 4  ymin: -4  ymax: 8
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 3.300
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -4.459
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.459
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.960
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -0.979 3.142
INFO [ParseReceivedData][1993] end: -1.938 -2.730 1.637
INFO [KeyNodeCheckValid][1105] false rs start
INFO [HybridAStarPlan][2220] -------------------0-------------------
INFO [GenerateDpMap][194] map explored node: 2115
INFO [Plan][681] map time: 38ms
INFO [Plan][746] explored_node_num:918
INFO [Plan][747] heuristic time is 16.077ms.
INFO [Plan][748] reed shepp time is 22.543ms.
INFO [Plan][749] total time: 124ms
INFO [HybridAStarPlan][2243] 2_result: 1   (38)
INFO [HybridAStarPlan][2298] path send success 39
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-0.979	 phi:180.001
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-0.979	 phi:176.281
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.598	 y:-0.960	 phi:175.609
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.299	 y:-0.937	 phi:177.692
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.999	 y:-0.924	 phi:173.973
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.700	 y:-0.893	 phi:170.254
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.405	 y:-0.842	 phi:166.535
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.113	 y:-0.772	 phi:165.862
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.822	 y:-0.699	 phi:162.143
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.537	 y:-0.607	 phi:158.424
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.258	 y:-0.497	 phi:158.424
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.021	 y:-0.386	 phi:158.424
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.300	 y:-0.276	 phi:158.424
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.579	 y:-0.166	 phi:157.810
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.853	 y:-0.043	 phi:153.832
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.117	 y:0.099	 phi:149.855
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.371	 y:0.258	 phi:145.877
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.614	 y:0.435	 phi:141.900
INFO [HybridAStarPlan][2315] traj: [18]	 x:-1.843	 y:0.628	 phi:137.923
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.059	 y:0.837	 phi:133.945
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.259	 y:1.060	 phi:129.968
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.444	 y:1.296	 phi:125.991
INFO [HybridAStarPlan][2315] traj: [22]	 x:-2.606	 y:1.534	 phi:123.458
INFO [HybridAStarPlan][2315] traj: [23]	 x:-2.448	 y:1.278	 phi:119.739
INFO [HybridAStarPlan][2315] traj: [24]	 x:-2.309	 y:1.013	 phi:115.761
INFO [HybridAStarPlan][2315] traj: [25]	 x:-2.188	 y:0.738	 phi:111.784
INFO [HybridAStarPlan][2315] traj: [26]	 x:-2.086	 y:0.456	 phi:107.806
INFO [HybridAStarPlan][2315] traj: [27]	 x:-2.005	 y:0.167	 phi:103.829
INFO [HybridAStarPlan][2315] traj: [28]	 x:-1.943	 y:-0.126	 phi:99.852
INFO [HybridAStarPlan][2315] traj: [29]	 x:-1.902	 y:-0.423	 phi:95.874
INFO [HybridAStarPlan][2315] traj: [30]	 x:-1.882	 y:-0.722	 phi:91.897
INFO [HybridAStarPlan][2315] traj: [31]	 x:-1.882	 y:-1.022	 phi:87.920
INFO [HybridAStarPlan][2315] traj: [32]	 x:-1.897	 y:-1.322	 phi:87.143
INFO [HybridAStarPlan][2315] traj: [33]	 x:-1.912	 y:-1.622	 phi:87.143
INFO [HybridAStarPlan][2315] traj: [34]	 x:-1.927	 y:-1.921	 phi:87.143
INFO [HybridAStarPlan][2315] traj: [35]	 x:-1.942	 y:-2.221	 phi:87.143
INFO [HybridAStarPlan][2315] traj: [36]	 x:-1.947	 y:-2.521	 phi:91.013
INFO [HybridAStarPlan][2315] traj: [37]	 x:-1.938	 y:-2.730	 phi:93.793

