Received data from command line argument, length: 658
<<<<<<<<<<<<<<<<  ID: 2457d65bdc54  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.000, 3.300
INFO [ParseReceivedData][1875] oblslot[6]: 0.000, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 5.151, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 5.150, -3.442
INFO [ParseReceivedData][1875] oblslot[6]: 1.500, -3.442
INFO [ParseReceivedData][1875] oblslot[6]: 1.500, -3.942
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.120 3.142
INFO [ParseReceivedData][1993] end: -2.876 -1.403 1.880
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.517ms
INFO [HybridAStarPlan][2231] 1_result: 1   (35)
INFO [HybridAStarPlan][2298] path send success 36
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.597	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.297	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.997	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.697	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.397	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.097	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.797	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.497	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.197	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.103	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.403	 y:-1.120	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.703	 y:-1.117	 phi:177.789
INFO [HybridAStarPlan][2315] traj: [14]	 x:-1.002	 y:-1.095	 phi:174.069
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.299	 y:-1.055	 phi:170.350
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.593	 y:-0.995	 phi:166.631
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.883	 y:-0.916	 phi:162.912
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.166	 y:-0.819	 phi:159.193
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.443	 y:-0.703	 phi:155.473
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.712	 y:-0.570	 phi:151.754
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.971	 y:-0.419	 phi:148.035
INFO [HybridAStarPlan][2315] traj: [22]	 x:-3.220	 y:-0.252	 phi:144.316
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.458	 y:-0.070	 phi:140.597
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.684	 y:0.128	 phi:136.877
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.896	 y:0.340	 phi:133.158
INFO [HybridAStarPlan][2315] traj: [26]	 x:-4.107	 y:0.553	 phi:136.673
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.896	 y:0.340	 phi:132.954
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.699	 y:0.114	 phi:129.234
INFO [HybridAStarPlan][2315] traj: [29]	 x:-3.517	 y:-0.124	 phi:125.515
INFO [HybridAStarPlan][2315] traj: [30]	 x:-3.350	 y:-0.374	 phi:121.796
INFO [HybridAStarPlan][2315] traj: [31]	 x:-3.201	 y:-0.634	 phi:118.077
INFO [HybridAStarPlan][2315] traj: [32]	 x:-3.068	 y:-0.903	 phi:114.358
INFO [HybridAStarPlan][2315] traj: [33]	 x:-2.954	 y:-1.180	 phi:110.638
INFO [HybridAStarPlan][2315] traj: [34]	 x:-2.876	 y:-1.403	 phi:107.716

