Received data from command line argument, length: 660
<<<<<<<<<<<<<<<<  ID: db59ad9dd1b7  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 1
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.764, 1.161
INFO [ParseReceivedData][1875] oblslot[6]: -1.764, 0.161
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.161
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.735
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -2.735
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -3.235
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 1
INFO [ParseReceivedData][1992] start: 3.197 -1.265 3.148
INFO [ParseReceivedData][1993] end: -5.252 1.946 2.064
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [OneCircleToEndPosLineCalTraj][1534] CE cal time: 0.013ms
INFO [HybridAStarPlan][2225] 0_result: 0   (0)
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.523ms
INFO [HybridAStarPlan][2231] 1_result: 1   (34)
INFO [HybridAStarPlan][2298] path send success 34
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.265	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.267	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.597	 y:-1.269	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.297	 y:-1.271	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.997	 y:-1.273	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.697	 y:-1.276	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.397	 y:-1.278	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.097	 y:-1.280	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.797	 y:-1.282	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.497	 y:-1.284	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.197	 y:-1.286	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.103	 y:-1.288	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.403	 y:-1.290	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.703	 y:-1.292	 phi:-179.604
INFO [HybridAStarPlan][2315] traj: [14]	 x:-1.003	 y:-1.285	 phi:176.840
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.302	 y:-1.259	 phi:173.121
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.598	 y:-1.213	 phi:169.402
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.891	 y:-1.149	 phi:165.682
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.179	 y:-1.065	 phi:161.963
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.461	 y:-0.963	 phi:158.244
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.736	 y:-0.843	 phi:154.525
INFO [HybridAStarPlan][2315] traj: [21]	 x:-3.002	 y:-0.705	 phi:150.806
INFO [HybridAStarPlan][2315] traj: [22]	 x:-3.259	 y:-0.551	 phi:147.086
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.506	 y:-0.379	 phi:143.367
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.740	 y:-0.193	 phi:139.648
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.963	 y:0.009	 phi:135.929
INFO [HybridAStarPlan][2315] traj: [26]	 x:-4.171	 y:0.224	 phi:132.210
INFO [HybridAStarPlan][2315] traj: [27]	 x:-4.365	 y:0.453	 phi:128.490
INFO [HybridAStarPlan][2315] traj: [28]	 x:-4.544	 y:0.694	 phi:124.771
INFO [HybridAStarPlan][2315] traj: [29]	 x:-4.707	 y:0.945	 phi:121.052
INFO [HybridAStarPlan][2315] traj: [30]	 x:-4.854	 y:1.207	 phi:118.270
INFO [HybridAStarPlan][2315] traj: [31]	 x:-4.996	 y:1.471	 phi:118.270
INFO [HybridAStarPlan][2315] traj: [32]	 x:-5.138	 y:1.735	 phi:118.270
INFO [HybridAStarPlan][2315] traj: [33]	 x:-5.252	 y:1.946	 phi:118.270

