Received data from command line argument, length: 657
<<<<<<<<<<<<<<<<  ID: 6c2da7518328  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 1
INFO [ParseReceivedData][1840] xybounds: xmin: -6  xmax: 3  ymin: -8  ymax: 8
INFO [ParseReceivedData][1841] radarnums: 2  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -0.100, 3.200
INFO [ParseReceivedData][1875] oblslot[6]: -0.100, 1.200
INFO [ParseReceivedData][1875] oblslot[6]: 1.946, 1.200
INFO [ParseReceivedData][1875] oblslot[6]: 1.946, -8.514
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -8.514
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -10.514
INFO [ParseReceivedData][1889] oblradar[2]: -0.202, 2.010
INFO [ParseReceivedData][1889] oblradar[2]: -0.202, 2.010
INFO [ParseReceivedData][1990] slot_type: 1
INFO [ParseReceivedData][1991] target_dir: 1
INFO [ParseReceivedData][1992] start: 0.524 -4.883 1.571
INFO [ParseReceivedData][1993] end: -1.516 -2.319 1.539
INFO [HybridAStarPlan][2164] 0_start: 0.5242 -4.8830 1.5708
INFO [OneNodeCheckValid][1070] false start
INFO [HybridAStarPlan][2212] 1_start: 0.5854 -5.6330 1.7338
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [OneCircleToEndPosLineCalTraj][1534] CE cal time: 0.0130ms
INFO [HybridAStarPlan][2225] 0_result: 0   (0)
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.5870ms
INFO [HybridAStarPlan][2231] 1_result: 0   (0)
INFO [GenerateDpMap][194] map explored node: 2045
INFO [Plan][681] map time: 44ms
INFO [Plan][746] explored_node_num:55
INFO [Plan][747] heuristic time is 1.0620ms.
INFO [Plan][748] reed shepp time is 1.6530ms.
INFO [Plan][749] total time: 49ms
INFO [HybridAStarPlan][2243] 2_result: 1   (46)
INFO [HybridAStarPlan][2298] path send success 49
INFO [HybridAStarPlan][2315] traj: [0]	 x:0.524	 y:-4.783	 phi:90.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:0.524	 y:-4.883	 phi:90.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:0.569	 y:-5.534	 phi:99.337
INFO [HybridAStarPlan][2315] traj: [3]	 x:0.585	 y:-5.633	 phi:99.337
INFO [HybridAStarPlan][2315] traj: [4]	 x:0.537	 y:-5.337	 phi:95.618
INFO [HybridAStarPlan][2315] traj: [5]	 x:0.507	 y:-5.038	 phi:101.467
INFO [HybridAStarPlan][2315] traj: [6]	 x:0.448	 y:-4.744	 phi:107.317
INFO [HybridAStarPlan][2315] traj: [7]	 x:0.358	 y:-4.458	 phi:113.167
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.240	 y:-4.182	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.095	 y:-3.920	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [10]	 x:-0.051	 y:-3.658	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.196	 y:-3.395	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.342	 y:-3.133	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.487	 y:-2.870	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.633	 y:-2.608	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [15]	 x:-0.778	 y:-2.346	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [16]	 x:-0.924	 y:-2.083	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.069	 y:-1.821	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [18]	 x:-1.215	 y:-1.559	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [19]	 x:-1.360	 y:-1.296	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [20]	 x:-1.506	 y:-1.034	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [21]	 x:-1.651	 y:-0.772	 phi:119.017
INFO [HybridAStarPlan][2315] traj: [22]	 x:-1.797	 y:-0.509	 phi:119.017
