Received data from command line argument, length: 714
<<<<<<<<<<<<<<<<  ID: 96a0aa023d66  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 3.300
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -4.459
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.459
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -4.960
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -0.979 3.142
INFO [ParseReceivedData][1993] end: -1.438 -2.230 1.637
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.510ms
INFO [HybridAStarPlan][2231] 1_result: 1   (33)
INFO [HybridAStarPlan][2298] path send success 34
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-0.979	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-0.979	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.597	 y:-0.979	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.297	 y:-0.979	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.997	 y:-0.979	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.697	 y:-0.979	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.397	 y:-0.979	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.097	 y:-0.979	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.797	 y:-0.979	 phi:179.649
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.497	 y:-0.967	 phi:175.930
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.199	 y:-0.936	 phi:172.211
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.097	 y:-0.886	 phi:168.491
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.389	 y:-0.817	 phi:164.772
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.675	 y:-0.729	 phi:161.053
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.956	 y:-0.622	 phi:157.334
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.229	 y:-0.498	 phi:153.615
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.493	 y:-0.356	 phi:149.895
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.747	 y:-0.197	 phi:146.176
INFO [HybridAStarPlan][2315] traj: [18]	 x:-1.991	 y:-0.022	 phi:142.457
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.223	 y:0.169	 phi:138.738
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.442	 y:0.374	 phi:135.019
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.647	 y:0.592	 phi:132.596
INFO [HybridAStarPlan][2315] traj: [22]	 x:-2.451	 y:0.365	 phi:128.877
INFO [HybridAStarPlan][2315] traj: [23]	 x:-2.271	 y:0.125	 phi:125.158
INFO [HybridAStarPlan][2315] traj: [24]	 x:-2.106	 y:-0.125	 phi:121.438
INFO [HybridAStarPlan][2315] traj: [25]	 x:-1.958	 y:-0.386	 phi:117.719
INFO [HybridAStarPlan][2315] traj: [26]	 x:-1.827	 y:-0.656	 phi:114.000
INFO [HybridAStarPlan][2315] traj: [27]	 x:-1.714	 y:-0.934	 phi:110.281
INFO [HybridAStarPlan][2315] traj: [28]	 x:-1.620	 y:-1.219	 phi:106.562
INFO [HybridAStarPlan][2315] traj: [29]	 x:-1.543	 y:-1.509	 phi:102.842
INFO [HybridAStarPlan][2315] traj: [30]	 x:-1.486	 y:-1.803	 phi:99.123
INFO [HybridAStarPlan][2315] traj: [31]	 x:-1.448	 y:-2.101	 phi:95.404
INFO [HybridAStarPlan][2315] traj: [32]	 x:-1.438	 y:-2.230	 phi:93.793

