Received data from command line argument, length: 817
<<<<<<<<<<<<<<<<  ID: fee993f38439  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 0
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -6  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 3.300
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 2.300
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -2.462
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -2.462
INFO [ParseReceivedData][1875] oblslot[6]: 0.200, -2.962
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 0
INFO [ParseReceivedData][1992] start: 3.197 -1.030 3.142
INFO [ParseReceivedData][1993] end: -1.648 -2.720 1.649
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.557ms
INFO [HybridAStarPlan][2231] 1_result: 1   (35)
INFO [HybridAStarPlan][2298] path send success 36
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.597	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.297	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.997	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.697	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.397	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.097	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.797	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.497	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.197	 y:-1.030	 phi:-180.000
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.103	 y:-1.024	 phi:176.959
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.402	 y:-0.998	 phi:173.240
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.698	 y:-0.953	 phi:169.521
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.991	 y:-0.889	 phi:165.802
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.280	 y:-0.806	 phi:162.083
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.562	 y:-0.704	 phi:158.363
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.837	 y:-0.585	 phi:154.644
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.104	 y:-0.448	 phi:150.925
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.361	 y:-0.293	 phi:147.206
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.608	 y:-0.123	 phi:143.487
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.843	 y:0.063	 phi:139.767
INFO [HybridAStarPlan][2315] traj: [22]	 x:-3.065	 y:0.264	 phi:136.353
INFO [HybridAStarPlan][2315] traj: [23]	 x:-2.855	 y:0.050	 phi:132.634
INFO [HybridAStarPlan][2315] traj: [24]	 x:-2.659	 y:-0.177	 phi:128.915
INFO [HybridAStarPlan][2315] traj: [25]	 x:-2.479	 y:-0.416	 phi:125.196
INFO [HybridAStarPlan][2315] traj: [26]	 x:-2.314	 y:-0.667	 phi:121.476
INFO [HybridAStarPlan][2315] traj: [27]	 x:-2.165	 y:-0.927	 phi:117.757
INFO [HybridAStarPlan][2315] traj: [28]	 x:-2.034	 y:-1.197	 phi:114.038
INFO [HybridAStarPlan][2315] traj: [29]	 x:-1.921	 y:-1.475	 phi:110.319
INFO [HybridAStarPlan][2315] traj: [30]	 x:-1.826	 y:-1.760	 phi:106.600
INFO [HybridAStarPlan][2315] traj: [31]	 x:-1.750	 y:-2.050	 phi:102.880
INFO [HybridAStarPlan][2315] traj: [32]	 x:-1.693	 y:-2.344	 phi:99.161
INFO [HybridAStarPlan][2315] traj: [33]	 x:-1.655	 y:-2.642	 phi:95.442
INFO [HybridAStarPlan][2315] traj: [34]	 x:-1.648	 y:-2.720	 phi:94.464

