Received data from command line argument, length: 825
<<<<<<<<<<<<<<<<  ID: 45f6b579f901  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 3
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: 0.429, 1.226
INFO [ParseReceivedData][1875] oblslot[6]: 0.429, 0.226
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.226
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -6.790
INFO [ParseReceivedData][1875] oblslot[6]: -1.131, -6.790
INFO [ParseReceivedData][1875] oblslot[6]: -1.131, -7.290
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 1
INFO [ParseReceivedData][1992] start: 3.197 -1.227 3.139
INFO [ParseReceivedData][1993] end: -2.689 -1.597 2.837
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [OneCircleToEndPosLineCalTraj][1534] CE cal time: 0.013ms
INFO [HybridAStarPlan][2225] 0_result: 0   (0)
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.671ms
INFO [HybridAStarPlan][2231] 1_result: 1   (21)
INFO [HybridAStarPlan][2298] path send success 21
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.227	 phi:179.846
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.236	 phi:-176.435
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.598	 y:-1.264	 phi:-172.716
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.302	 y:-1.308	 phi:-171.227
INFO [HybridAStarPlan][2315] traj: [4]	 x:2.005	 y:-1.354	 phi:-171.227
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.709	 y:-1.400	 phi:-171.227
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.412	 y:-1.445	 phi:-171.227
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.116	 y:-1.491	 phi:-171.227
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.819	 y:-1.537	 phi:-171.227
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.523	 y:-1.583	 phi:-171.227
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.226	 y:-1.628	 phi:-171.227
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.070	 y:-1.674	 phi:-171.227
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.367	 y:-1.720	 phi:-171.227
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.663	 y:-1.765	 phi:-172.046
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.962	 y:-1.797	 phi:-175.766
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.261	 y:-1.809	 phi:-179.485
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.561	 y:-1.802	 phi:176.796
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.860	 y:-1.776	 phi:173.077
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.156	 y:-1.730	 phi:169.358
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.449	 y:-1.665	 phi:165.639
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.689	 y:-1.597	 phi:162.543

