Received data from command line argument, length: 614
<<<<<<<<<<<<<<<<  ID: a3899b268b07  <<<<<<<<<<<<<<<<
INFO [ParseReceivedData][1838] plan_cnt: 1
INFO [ParseReceivedData][1840] xybounds: xmin: -9  xmax: 5  ymin: -5  ymax: 9
INFO [ParseReceivedData][1841] radarnums: 0  sidenums:0
INFO [ParseReceivedData][1842] endpos_correct_flag: 0
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 1.964
INFO [ParseReceivedData][1875] oblslot[6]: -1.000, 0.964
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, 0.964
INFO [ParseReceivedData][1875] oblslot[6]: 4.960, -3.559
INFO [ParseReceivedData][1875] oblslot[6]: 1.514, -3.559
INFO [ParseReceivedData][1875] oblslot[6]: 1.514, -4.059
INFO [ParseReceivedData][1990] slot_type: 2
INFO [ParseReceivedData][1991] target_dir: 1
INFO [ParseReceivedData][1992] start: 3.197 -1.263 3.152
INFO [ParseReceivedData][1993] end: -4.780 3.274 2.112
INFO [HybridAStarPlan][2220] -------------------1-------------------
INFO [OneCircleToEndPosLineCalTraj][1534] CE cal time: 0.016ms
INFO [HybridAStarPlan][2225] 0_result: 0   (0)
INFO [RSCurveQuickCalTraj][1197] RS cal time: 0.617ms
INFO [HybridAStarPlan][2231] 1_result: 1   (35)
INFO [HybridAStarPlan][2298] path send success 35
INFO [HybridAStarPlan][2315] traj: [0]	 x:3.197	 y:-1.263	 phi:-179.375
INFO [HybridAStarPlan][2315] traj: [1]	 x:2.897	 y:-1.266	 phi:-179.375
INFO [HybridAStarPlan][2315] traj: [2]	 x:2.597	 y:-1.269	 phi:-179.375
INFO [HybridAStarPlan][2315] traj: [3]	 x:2.297	 y:-1.273	 phi:-179.375
INFO [HybridAStarPlan][2315] traj: [4]	 x:1.997	 y:-1.276	 phi:-179.375
INFO [HybridAStarPlan][2315] traj: [5]	 x:1.697	 y:-1.279	 phi:-179.375
INFO [HybridAStarPlan][2315] traj: [6]	 x:1.397	 y:-1.282	 phi:-179.375
INFO [HybridAStarPlan][2315] traj: [7]	 x:1.097	 y:-1.286	 phi:-179.375
INFO [HybridAStarPlan][2315] traj: [8]	 x:0.797	 y:-1.289	 phi:-179.375
INFO [HybridAStarPlan][2315] traj: [9]	 x:0.497	 y:-1.290	 phi:178.990
INFO [HybridAStarPlan][2315] traj: [10]	 x:0.197	 y:-1.275	 phi:175.271
INFO [HybridAStarPlan][2315] traj: [11]	 x:-0.101	 y:-1.241	 phi:171.552
INFO [HybridAStarPlan][2315] traj: [12]	 x:-0.396	 y:-1.187	 phi:167.832
INFO [HybridAStarPlan][2315] traj: [13]	 x:-0.687	 y:-1.115	 phi:164.113
INFO [HybridAStarPlan][2315] traj: [14]	 x:-0.972	 y:-1.023	 phi:160.394
INFO [HybridAStarPlan][2315] traj: [15]	 x:-1.252	 y:-0.913	 phi:156.675
INFO [HybridAStarPlan][2315] traj: [16]	 x:-1.523	 y:-0.786	 phi:152.956
INFO [HybridAStarPlan][2315] traj: [17]	 x:-1.786	 y:-0.641	 phi:149.236
INFO [HybridAStarPlan][2315] traj: [18]	 x:-2.038	 y:-0.479	 phi:145.517
INFO [HybridAStarPlan][2315] traj: [19]	 x:-2.280	 y:-0.301	 phi:141.798
INFO [HybridAStarPlan][2315] traj: [20]	 x:-2.509	 y:-0.108	 phi:138.079
INFO [HybridAStarPlan][2315] traj: [21]	 x:-2.726	 y:0.099	 phi:134.360
INFO [HybridAStarPlan][2315] traj: [22]	 x:-2.929	 y:0.320	 phi:130.640
INFO [HybridAStarPlan][2315] traj: [23]	 x:-3.116	 y:0.554	 phi:126.921
INFO [HybridAStarPlan][2315] traj: [24]	 x:-3.289	 y:0.800	 phi:123.202
INFO [HybridAStarPlan][2315] traj: [25]	 x:-3.446	 y:1.055	 phi:121.003
INFO [HybridAStarPlan][2315] traj: [26]	 x:-3.601	 y:1.312	 phi:121.003
INFO [HybridAStarPlan][2315] traj: [27]	 x:-3.755	 y:1.569	 phi:121.003
INFO [HybridAStarPlan][2315] traj: [28]	 x:-3.910	 y:1.827	 phi:121.003
INFO [HybridAStarPlan][2315] traj: [29]	 x:-4.064	 y:2.084	 phi:121.003
INFO [HybridAStarPlan][2315] traj: [30]	 x:-4.219	 y:2.341	 phi:121.003
INFO [HybridAStarPlan][2315] traj: [31]	 x:-4.373	 y:2.598	 phi:121.003
INFO [HybridAStarPlan][2315] traj: [32]	 x:-4.528	 y:2.855	 phi:121.003
INFO [HybridAStarPlan][2315] traj: [33]	 x:-4.682	 y:3.112	 phi:121.003
INFO [HybridAStarPlan][2315] traj: [34]	 x:-4.780	 y:3.274	 phi:121.003

